lookup_key,product_kind,product,vulnerable_version,vulnerable_vnum,fix_version,fix_vnum,advisory_id,cve_id,severity,title,affected_raw,published,last_update,url
enterprise:9.2.3,enterprise,Splunk Enterprise,9.2.3,9002003000,9.2.7,9002007000,SVD-2025-0710,Multiple (24) CVE-2024-6345 CVE-2024-45337 CVE-2025-22869 CVE-2025-27414 CVE-2025-22868 CVE-2025-23387 CVE-2025-23389 CVE-2025-23388 CVE-2025-22952 CVE-2024-45338 CVE-2025-22870 CVE-2013-7489 CVE-2022-30187 CVE-2024-13176 CVE-2024-9143 CVE-2024-0853 CVE-2024-2398 CVE-2024-2466 CVE-2024-7264 CVE-2024-8096 CVE-2024-9681 CVE-2024-11053 CVE-2025-0167 CVE-2025-0725,Critical,SVD-2025-0710 | Splunk Vulnerability Disclosure,9.2.0 to 9.2.6,2025-07-07,2025-07-16,https://advisory.splunk.com/advisories/SVD-2025-0710
enterprise:9.2.4,enterprise,Splunk Enterprise,9.2.4,9002004000,9.2.7,9002007000,SVD-2025-0710,Multiple (24) CVE-2024-6345 CVE-2024-45337 CVE-2025-22869 CVE-2025-27414 CVE-2025-22868 CVE-2025-23387 CVE-2025-23389 CVE-2025-23388 CVE-2025-22952 CVE-2024-45338 CVE-2025-22870 CVE-2013-7489 CVE-2022-30187 CVE-2024-13176 CVE-2024-9143 CVE-2024-0853 CVE-2024-2398 CVE-2024-2466 CVE-2024-7264 CVE-2024-8096 CVE-2024-9681 CVE-2024-11053 CVE-2025-0167 CVE-2025-0725,Critical,SVD-2025-0710 | Splunk Vulnerability Disclosure,9.2.0 to 9.2.6,2025-07-07,2025-07-16,https://advisory.splunk.com/advisories/SVD-2025-0710
enterprise:9.2.5,enterprise,Splunk Enterprise,9.2.5,9002005000,9.2.7,9002007000,SVD-2025-0710,Multiple (24) CVE-2024-6345 CVE-2024-45337 CVE-2025-22869 CVE-2025-27414 CVE-2025-22868 CVE-2025-23387 CVE-2025-23389 CVE-2025-23388 CVE-2025-22952 CVE-2024-45338 CVE-2025-22870 CVE-2013-7489 CVE-2022-30187 CVE-2024-13176 CVE-2024-9143 CVE-2024-0853 CVE-2024-2398 CVE-2024-2466 CVE-2024-7264 CVE-2024-8096 CVE-2024-9681 CVE-2024-11053 CVE-2025-0167 CVE-2025-0725,Critical,SVD-2025-0710 | Splunk Vulnerability Disclosure,9.2.0 to 9.2.6,2025-07-07,2025-07-16,https://advisory.splunk.com/advisories/SVD-2025-0710
enterprise:9.2.6,enterprise,Splunk Enterprise,9.2.6,9002006000,9.2.7,9002007000,SVD-2025-0710,Multiple (24) CVE-2024-6345 CVE-2024-45337 CVE-2025-22869 CVE-2025-27414 CVE-2025-22868 CVE-2025-23387 CVE-2025-23389 CVE-2025-23388 CVE-2025-22952 CVE-2024-45338 CVE-2025-22870 CVE-2013-7489 CVE-2022-30187 CVE-2024-13176 CVE-2024-9143 CVE-2024-0853 CVE-2024-2398 CVE-2024-2466 CVE-2024-7264 CVE-2024-8096 CVE-2024-9681 CVE-2024-11053 CVE-2025-0167 CVE-2025-0725,Critical,SVD-2025-0710 | Splunk Vulnerability Disclosure,9.2.0 to 9.2.6,2025-07-07,2025-07-16,https://advisory.splunk.com/advisories/SVD-2025-0710
enterprise:9.1.0,enterprise,Splunk Enterprise,9.1.0,9001000000,9.1.10,9001010000,SVD-2025-0710,Multiple (24) CVE-2024-6345 CVE-2024-45337 CVE-2025-22869 CVE-2025-27414 CVE-2025-22868 CVE-2025-23387 CVE-2025-23389 CVE-2025-23388 CVE-2025-22952 CVE-2024-45338 CVE-2025-22870 CVE-2013-7489 CVE-2022-30187 CVE-2024-13176 CVE-2024-9143 CVE-2024-0853 CVE-2024-2398 CVE-2024-2466 CVE-2024-7264 CVE-2024-8096 CVE-2024-9681 CVE-2024-11053 CVE-2025-0167 CVE-2025-0725,Critical,SVD-2025-0710 | Splunk Vulnerability Disclosure,9.1.0 to 9.1.9,2025-07-07,2025-07-16,https://advisory.splunk.com/advisories/SVD-2025-0710
enterprise:9.1.1,enterprise,Splunk Enterprise,9.1.1,9001001000,9.1.10,9001010000,SVD-2025-0710,Multiple (24) CVE-2024-6345 CVE-2024-45337 CVE-2025-22869 CVE-2025-27414 CVE-2025-22868 CVE-2025-23387 CVE-2025-23389 CVE-2025-23388 CVE-2025-22952 CVE-2024-45338 CVE-2025-22870 CVE-2013-7489 CVE-2022-30187 CVE-2024-13176 CVE-2024-9143 CVE-2024-0853 CVE-2024-2398 CVE-2024-2466 CVE-2024-7264 CVE-2024-8096 CVE-2024-9681 CVE-2024-11053 CVE-2025-0167 CVE-2025-0725,Critical,SVD-2025-0710 | Splunk Vulnerability Disclosure,9.1.0 to 9.1.9,2025-07-07,2025-07-16,https://advisory.splunk.com/advisories/SVD-2025-0710
enterprise:9.1.2,enterprise,Splunk Enterprise,9.1.2,9001002000,9.1.10,9001010000,SVD-2025-0710,Multiple (24) CVE-2024-6345 CVE-2024-45337 CVE-2025-22869 CVE-2025-27414 CVE-2025-22868 CVE-2025-23387 CVE-2025-23389 CVE-2025-23388 CVE-2025-22952 CVE-2024-45338 CVE-2025-22870 CVE-2013-7489 CVE-2022-30187 CVE-2024-13176 CVE-2024-9143 CVE-2024-0853 CVE-2024-2398 CVE-2024-2466 CVE-2024-7264 CVE-2024-8096 CVE-2024-9681 CVE-2024-11053 CVE-2025-0167 CVE-2025-0725,Critical,SVD-2025-0710 | Splunk Vulnerability Disclosure,9.1.0 to 9.1.9,2025-07-07,2025-07-16,https://advisory.splunk.com/advisories/SVD-2025-0710
enterprise:9.1.3,enterprise,Splunk Enterprise,9.1.3,9001003000,9.1.10,9001010000,SVD-2025-0710,Multiple (24) CVE-2024-6345 CVE-2024-45337 CVE-2025-22869 CVE-2025-27414 CVE-2025-22868 CVE-2025-23387 CVE-2025-23389 CVE-2025-23388 CVE-2025-22952 CVE-2024-45338 CVE-2025-22870 CVE-2013-7489 CVE-2022-30187 CVE-2024-13176 CVE-2024-9143 CVE-2024-0853 CVE-2024-2398 CVE-2024-2466 CVE-2024-7264 CVE-2024-8096 CVE-2024-9681 CVE-2024-11053 CVE-2025-0167 CVE-2025-0725,Critical,SVD-2025-0710 | Splunk Vulnerability Disclosure,9.1.0 to 9.1.9,2025-07-07,2025-07-16,https://advisory.splunk.com/advisories/SVD-2025-0710
enterprise:9.1.4,enterprise,Splunk Enterprise,9.1.4,9001004000,9.1.10,9001010000,SVD-2025-0710,Multiple (24) CVE-2024-6345 CVE-2024-45337 CVE-2025-22869 CVE-2025-27414 CVE-2025-22868 CVE-2025-23387 CVE-2025-23389 CVE-2025-23388 CVE-2025-22952 CVE-2024-45338 CVE-2025-22870 CVE-2013-7489 CVE-2022-30187 CVE-2024-13176 CVE-2024-9143 CVE-2024-0853 CVE-2024-2398 CVE-2024-2466 CVE-2024-7264 CVE-2024-8096 CVE-2024-9681 CVE-2024-11053 CVE-2025-0167 CVE-2025-0725,Critical,SVD-2025-0710 | Splunk Vulnerability Disclosure,9.1.0 to 9.1.9,2025-07-07,2025-07-16,https://advisory.splunk.com/advisories/SVD-2025-0710
enterprise:9.1.5,enterprise,Splunk Enterprise,9.1.5,9001005000,9.1.10,9001010000,SVD-2025-0710,Multiple (24) CVE-2024-6345 CVE-2024-45337 CVE-2025-22869 CVE-2025-27414 CVE-2025-22868 CVE-2025-23387 CVE-2025-23389 CVE-2025-23388 CVE-2025-22952 CVE-2024-45338 CVE-2025-22870 CVE-2013-7489 CVE-2022-30187 CVE-2024-13176 CVE-2024-9143 CVE-2024-0853 CVE-2024-2398 CVE-2024-2466 CVE-2024-7264 CVE-2024-8096 CVE-2024-9681 CVE-2024-11053 CVE-2025-0167 CVE-2025-0725,Critical,SVD-2025-0710 | Splunk Vulnerability Disclosure,9.1.0 to 9.1.9,2025-07-07,2025-07-16,https://advisory.splunk.com/advisories/SVD-2025-0710
enterprise:9.1.6,enterprise,Splunk Enterprise,9.1.6,9001006000,9.1.10,9001010000,SVD-2025-0710,Multiple (24) CVE-2024-6345 CVE-2024-45337 CVE-2025-22869 CVE-2025-27414 CVE-2025-22868 CVE-2025-23387 CVE-2025-23389 CVE-2025-23388 CVE-2025-22952 CVE-2024-45338 CVE-2025-22870 CVE-2013-7489 CVE-2022-30187 CVE-2024-13176 CVE-2024-9143 CVE-2024-0853 CVE-2024-2398 CVE-2024-2466 CVE-2024-7264 CVE-2024-8096 CVE-2024-9681 CVE-2024-11053 CVE-2025-0167 CVE-2025-0725,Critical,SVD-2025-0710 | Splunk Vulnerability Disclosure,9.1.0 to 9.1.9,2025-07-07,2025-07-16,https://advisory.splunk.com/advisories/SVD-2025-0710
enterprise:9.1.7,enterprise,Splunk Enterprise,9.1.7,9001007000,9.1.10,9001010000,SVD-2025-0710,Multiple (24) CVE-2024-6345 CVE-2024-45337 CVE-2025-22869 CVE-2025-27414 CVE-2025-22868 CVE-2025-23387 CVE-2025-23389 CVE-2025-23388 CVE-2025-22952 CVE-2024-45338 CVE-2025-22870 CVE-2013-7489 CVE-2022-30187 CVE-2024-13176 CVE-2024-9143 CVE-2024-0853 CVE-2024-2398 CVE-2024-2466 CVE-2024-7264 CVE-2024-8096 CVE-2024-9681 CVE-2024-11053 CVE-2025-0167 CVE-2025-0725,Critical,SVD-2025-0710 | Splunk Vulnerability Disclosure,9.1.0 to 9.1.9,2025-07-07,2025-07-16,https://advisory.splunk.com/advisories/SVD-2025-0710
enterprise:9.1.8,enterprise,Splunk Enterprise,9.1.8,9001008000,9.1.10,9001010000,SVD-2025-0710,Multiple (24) CVE-2024-6345 CVE-2024-45337 CVE-2025-22869 CVE-2025-27414 CVE-2025-22868 CVE-2025-23387 CVE-2025-23389 CVE-2025-23388 CVE-2025-22952 CVE-2024-45338 CVE-2025-22870 CVE-2013-7489 CVE-2022-30187 CVE-2024-13176 CVE-2024-9143 CVE-2024-0853 CVE-2024-2398 CVE-2024-2466 CVE-2024-7264 CVE-2024-8096 CVE-2024-9681 CVE-2024-11053 CVE-2025-0167 CVE-2025-0725,Critical,SVD-2025-0710 | Splunk Vulnerability Disclosure,9.1.0 to 9.1.9,2025-07-07,2025-07-16,https://advisory.splunk.com/advisories/SVD-2025-0710
enterprise:9.1.9,enterprise,Splunk Enterprise,9.1.9,9001009000,9.1.10,9001010000,SVD-2025-0710,Multiple (24) CVE-2024-6345 CVE-2024-45337 CVE-2025-22869 CVE-2025-27414 CVE-2025-22868 CVE-2025-23387 CVE-2025-23389 CVE-2025-23388 CVE-2025-22952 CVE-2024-45338 CVE-2025-22870 CVE-2013-7489 CVE-2022-30187 CVE-2024-13176 CVE-2024-9143 CVE-2024-0853 CVE-2024-2398 CVE-2024-2466 CVE-2024-7264 CVE-2024-8096 CVE-2024-9681 CVE-2024-11053 CVE-2025-0167 CVE-2025-0725,Critical,SVD-2025-0710 | Splunk Vulnerability Disclosure,9.1.0 to 9.1.9,2025-07-07,2025-07-16,https://advisory.splunk.com/advisories/SVD-2025-0710
enterprise:9.4.0,enterprise,Splunk Enterprise,9.4.0,9004000000,9.4.3,9004003000,SVD-2025-0709,CVE-2025-20325,Low,SVD-2025-0709 | Splunk Vulnerability Disclosure,9.4.0 to 9.4.2,2025-07-07,2025-07-07,https://advisory.splunk.com/advisories/SVD-2025-0709
enterprise:9.4.1,enterprise,Splunk Enterprise,9.4.1,9004001000,9.4.3,9004003000,SVD-2025-0709,CVE-2025-20325,Low,SVD-2025-0709 | Splunk Vulnerability Disclosure,9.4.0 to 9.4.2,2025-07-07,2025-07-07,https://advisory.splunk.com/advisories/SVD-2025-0709
enterprise:9.4.2,enterprise,Splunk Enterprise,9.4.2,9004002000,9.4.3,9004003000,SVD-2025-0709,CVE-2025-20325,Low,SVD-2025-0709 | Splunk Vulnerability Disclosure,9.4.0 to 9.4.2,2025-07-07,2025-07-07,https://advisory.splunk.com/advisories/SVD-2025-0709
enterprise:9.3.0,enterprise,Splunk Enterprise,9.3.0,9003000000,9.3.5,9003005000,SVD-2025-0709,CVE-2025-20325,Low,SVD-2025-0709 | Splunk Vulnerability Disclosure,9.3.0 to 9.3.4,2025-07-07,2025-07-07,https://advisory.splunk.com/advisories/SVD-2025-0709
enterprise:9.3.1,enterprise,Splunk Enterprise,9.3.1,9003001000,9.3.5,9003005000,SVD-2025-0709,CVE-2025-20325,Low,SVD-2025-0709 | Splunk Vulnerability Disclosure,9.3.0 to 9.3.4,2025-07-07,2025-07-07,https://advisory.splunk.com/advisories/SVD-2025-0709
enterprise:9.3.2,enterprise,Splunk Enterprise,9.3.2,9003002000,9.3.5,9003005000,SVD-2025-0709,CVE-2025-20325,Low,SVD-2025-0709 | Splunk Vulnerability Disclosure,9.3.0 to 9.3.4,2025-07-07,2025-07-07,https://advisory.splunk.com/advisories/SVD-2025-0709
enterprise:9.3.3,enterprise,Splunk Enterprise,9.3.3,9003003000,9.3.5,9003005000,SVD-2025-0709,CVE-2025-20325,Low,SVD-2025-0709 | Splunk Vulnerability Disclosure,9.3.0 to 9.3.4,2025-07-07,2025-07-07,https://advisory.splunk.com/advisories/SVD-2025-0709
enterprise:9.3.4,enterprise,Splunk Enterprise,9.3.4,9003004000,9.3.5,9003005000,SVD-2025-0709,CVE-2025-20325,Low,SVD-2025-0709 | Splunk Vulnerability Disclosure,9.3.0 to 9.3.4,2025-07-07,2025-07-07,https://advisory.splunk.com/advisories/SVD-2025-0709
enterprise:9.2.0,enterprise,Splunk Enterprise,9.2.0,9002000000,9.2.7,9002007000,SVD-2025-0709,CVE-2025-20325,Low,SVD-2025-0709 | Splunk Vulnerability Disclosure,9.2.0 to 9.2.6,2025-07-07,2025-07-07,https://advisory.splunk.com/advisories/SVD-2025-0709
enterprise:9.2.1,enterprise,Splunk Enterprise,9.2.1,9002001000,9.2.7,9002007000,SVD-2025-0709,CVE-2025-20325,Low,SVD-2025-0709 | Splunk Vulnerability Disclosure,9.2.0 to 9.2.6,2025-07-07,2025-07-07,https://advisory.splunk.com/advisories/SVD-2025-0709
enterprise:9.2.2,enterprise,Splunk Enterprise,9.2.2,9002002000,9.2.7,9002007000,SVD-2025-0709,CVE-2025-20325,Low,SVD-2025-0709 | Splunk Vulnerability Disclosure,9.2.0 to 9.2.6,2025-07-07,2025-07-07,https://advisory.splunk.com/advisories/SVD-2025-0709
enterprise:9.2.3,enterprise,Splunk Enterprise,9.2.3,9002003000,9.2.7,9002007000,SVD-2025-0709,CVE-2025-20325,Low,SVD-2025-0709 | Splunk Vulnerability Disclosure,9.2.0 to 9.2.6,2025-07-07,2025-07-07,https://advisory.splunk.com/advisories/SVD-2025-0709
enterprise:9.2.4,enterprise,Splunk Enterprise,9.2.4,9002004000,9.2.7,9002007000,SVD-2025-0709,CVE-2025-20325,Low,SVD-2025-0709 | Splunk Vulnerability Disclosure,9.2.0 to 9.2.6,2025-07-07,2025-07-07,https://advisory.splunk.com/advisories/SVD-2025-0709
enterprise:9.2.5,enterprise,Splunk Enterprise,9.2.5,9002005000,9.2.7,9002007000,SVD-2025-0709,CVE-2025-20325,Low,SVD-2025-0709 | Splunk Vulnerability Disclosure,9.2.0 to 9.2.6,2025-07-07,2025-07-07,https://advisory.splunk.com/advisories/SVD-2025-0709
enterprise:9.2.6,enterprise,Splunk Enterprise,9.2.6,9002006000,9.2.7,9002007000,SVD-2025-0709,CVE-2025-20325,Low,SVD-2025-0709 | Splunk Vulnerability Disclosure,9.2.0 to 9.2.6,2025-07-07,2025-07-07,https://advisory.splunk.com/advisories/SVD-2025-0709
enterprise:9.1.0,enterprise,Splunk Enterprise,9.1.0,9001000000,9.1.10,9001010000,SVD-2025-0709,CVE-2025-20325,Low,SVD-2025-0709 | Splunk Vulnerability Disclosure,9.1.0 to 9.1.9,2025-07-07,2025-07-07,https://advisory.splunk.com/advisories/SVD-2025-0709
enterprise:9.1.1,enterprise,Splunk Enterprise,9.1.1,9001001000,9.1.10,9001010000,SVD-2025-0709,CVE-2025-20325,Low,SVD-2025-0709 | Splunk Vulnerability Disclosure,9.1.0 to 9.1.9,2025-07-07,2025-07-07,https://advisory.splunk.com/advisories/SVD-2025-0709
enterprise:9.1.2,enterprise,Splunk Enterprise,9.1.2,9001002000,9.1.10,9001010000,SVD-2025-0709,CVE-2025-20325,Low,SVD-2025-0709 | Splunk Vulnerability Disclosure,9.1.0 to 9.1.9,2025-07-07,2025-07-07,https://advisory.splunk.com/advisories/SVD-2025-0709
enterprise:9.1.3,enterprise,Splunk Enterprise,9.1.3,9001003000,9.1.10,9001010000,SVD-2025-0709,CVE-2025-20325,Low,SVD-2025-0709 | Splunk Vulnerability Disclosure,9.1.0 to 9.1.9,2025-07-07,2025-07-07,https://advisory.splunk.com/advisories/SVD-2025-0709
enterprise:9.1.4,enterprise,Splunk Enterprise,9.1.4,9001004000,9.1.10,9001010000,SVD-2025-0709,CVE-2025-20325,Low,SVD-2025-0709 | Splunk Vulnerability Disclosure,9.1.0 to 9.1.9,2025-07-07,2025-07-07,https://advisory.splunk.com/advisories/SVD-2025-0709
enterprise:9.1.5,enterprise,Splunk Enterprise,9.1.5,9001005000,9.1.10,9001010000,SVD-2025-0709,CVE-2025-20325,Low,SVD-2025-0709 | Splunk Vulnerability Disclosure,9.1.0 to 9.1.9,2025-07-07,2025-07-07,https://advisory.splunk.com/advisories/SVD-2025-0709
enterprise:9.1.6,enterprise,Splunk Enterprise,9.1.6,9001006000,9.1.10,9001010000,SVD-2025-0709,CVE-2025-20325,Low,SVD-2025-0709 | Splunk Vulnerability Disclosure,9.1.0 to 9.1.9,2025-07-07,2025-07-07,https://advisory.splunk.com/advisories/SVD-2025-0709
enterprise:9.1.7,enterprise,Splunk Enterprise,9.1.7,9001007000,9.1.10,9001010000,SVD-2025-0709,CVE-2025-20325,Low,SVD-2025-0709 | Splunk Vulnerability Disclosure,9.1.0 to 9.1.9,2025-07-07,2025-07-07,https://advisory.splunk.com/advisories/SVD-2025-0709
enterprise:9.1.8,enterprise,Splunk Enterprise,9.1.8,9001008000,9.1.10,9001010000,SVD-2025-0709,CVE-2025-20325,Low,SVD-2025-0709 | Splunk Vulnerability Disclosure,9.1.0 to 9.1.9,2025-07-07,2025-07-07,https://advisory.splunk.com/advisories/SVD-2025-0709
enterprise:9.1.9,enterprise,Splunk Enterprise,9.1.9,9001009000,9.1.10,9001010000,SVD-2025-0709,CVE-2025-20325,Low,SVD-2025-0709 | Splunk Vulnerability Disclosure,9.1.0 to 9.1.9,2025-07-07,2025-07-07,https://advisory.splunk.com/advisories/SVD-2025-0709
enterprise:9.4.0,enterprise,Splunk Enterprise,9.4.0,9004000000,9.4.3,9004003000,SVD-2025-0702,CVE-2025-20319,High,SVD-2025-0702 | Splunk Vulnerability Disclosure,9.4.0 to 9.4.2,2025-07-07,2025-07-07,https://advisory.splunk.com/advisories/SVD-2025-0702
enterprise:9.4.1,enterprise,Splunk Enterprise,9.4.1,9004001000,9.4.3,9004003000,SVD-2025-0702,CVE-2025-20319,High,SVD-2025-0702 | Splunk Vulnerability Disclosure,9.4.0 to 9.4.2,2025-07-07,2025-07-07,https://advisory.splunk.com/advisories/SVD-2025-0702
enterprise:9.4.2,enterprise,Splunk Enterprise,9.4.2,9004002000,9.4.3,9004003000,SVD-2025-0702,CVE-2025-20319,High,SVD-2025-0702 | Splunk Vulnerability Disclosure,9.4.0 to 9.4.2,2025-07-07,2025-07-07,https://advisory.splunk.com/advisories/SVD-2025-0702
enterprise:9.3.0,enterprise,Splunk Enterprise,9.3.0,9003000000,9.3.5,9003005000,SVD-2025-0702,CVE-2025-20319,High,SVD-2025-0702 | Splunk Vulnerability Disclosure,9.3.0 to 9.3.4,2025-07-07,2025-07-07,https://advisory.splunk.com/advisories/SVD-2025-0702
enterprise:9.3.1,enterprise,Splunk Enterprise,9.3.1,9003001000,9.3.5,9003005000,SVD-2025-0702,CVE-2025-20319,High,SVD-2025-0702 | Splunk Vulnerability Disclosure,9.3.0 to 9.3.4,2025-07-07,2025-07-07,https://advisory.splunk.com/advisories/SVD-2025-0702
enterprise:9.3.2,enterprise,Splunk Enterprise,9.3.2,9003002000,9.3.5,9003005000,SVD-2025-0702,CVE-2025-20319,High,SVD-2025-0702 | Splunk Vulnerability Disclosure,9.3.0 to 9.3.4,2025-07-07,2025-07-07,https://advisory.splunk.com/advisories/SVD-2025-0702
enterprise:9.3.3,enterprise,Splunk Enterprise,9.3.3,9003003000,9.3.5,9003005000,SVD-2025-0702,CVE-2025-20319,High,SVD-2025-0702 | Splunk Vulnerability Disclosure,9.3.0 to 9.3.4,2025-07-07,2025-07-07,https://advisory.splunk.com/advisories/SVD-2025-0702
enterprise:9.3.4,enterprise,Splunk Enterprise,9.3.4,9003004000,9.3.5,9003005000,SVD-2025-0702,CVE-2025-20319,High,SVD-2025-0702 | Splunk Vulnerability Disclosure,9.3.0 to 9.3.4,2025-07-07,2025-07-07,https://advisory.splunk.com/advisories/SVD-2025-0702
enterprise:9.2.0,enterprise,Splunk Enterprise,9.2.0,9002000000,9.2.7,9002007000,SVD-2025-0702,CVE-2025-20319,High,SVD-2025-0702 | Splunk Vulnerability Disclosure,9.2.0 to 9.2.6,2025-07-07,2025-07-07,https://advisory.splunk.com/advisories/SVD-2025-0702
enterprise:9.2.1,enterprise,Splunk Enterprise,9.2.1,9002001000,9.2.7,9002007000,SVD-2025-0702,CVE-2025-20319,High,SVD-2025-0702 | Splunk Vulnerability Disclosure,9.2.0 to 9.2.6,2025-07-07,2025-07-07,https://advisory.splunk.com/advisories/SVD-2025-0702
enterprise:9.2.2,enterprise,Splunk Enterprise,9.2.2,9002002000,9.2.7,9002007000,SVD-2025-0702,CVE-2025-20319,High,SVD-2025-0702 | Splunk Vulnerability Disclosure,9.2.0 to 9.2.6,2025-07-07,2025-07-07,https://advisory.splunk.com/advisories/SVD-2025-0702
enterprise:9.2.3,enterprise,Splunk Enterprise,9.2.3,9002003000,9.2.7,9002007000,SVD-2025-0702,CVE-2025-20319,High,SVD-2025-0702 | Splunk Vulnerability Disclosure,9.2.0 to 9.2.6,2025-07-07,2025-07-07,https://advisory.splunk.com/advisories/SVD-2025-0702
enterprise:9.2.4,enterprise,Splunk Enterprise,9.2.4,9002004000,9.2.7,9002007000,SVD-2025-0702,CVE-2025-20319,High,SVD-2025-0702 | Splunk Vulnerability Disclosure,9.2.0 to 9.2.6,2025-07-07,2025-07-07,https://advisory.splunk.com/advisories/SVD-2025-0702
enterprise:9.2.5,enterprise,Splunk Enterprise,9.2.5,9002005000,9.2.7,9002007000,SVD-2025-0702,CVE-2025-20319,High,SVD-2025-0702 | Splunk Vulnerability Disclosure,9.2.0 to 9.2.6,2025-07-07,2025-07-07,https://advisory.splunk.com/advisories/SVD-2025-0702
enterprise:9.2.6,enterprise,Splunk Enterprise,9.2.6,9002006000,9.2.7,9002007000,SVD-2025-0702,CVE-2025-20319,High,SVD-2025-0702 | Splunk Vulnerability Disclosure,9.2.0 to 9.2.6,2025-07-07,2025-07-07,https://advisory.splunk.com/advisories/SVD-2025-0702
enterprise:9.1.0,enterprise,Splunk Enterprise,9.1.0,9001000000,9.1.10,9001010000,SVD-2025-0702,CVE-2025-20319,High,SVD-2025-0702 | Splunk Vulnerability Disclosure,9.1.0 to 9.1.9,2025-07-07,2025-07-07,https://advisory.splunk.com/advisories/SVD-2025-0702
enterprise:9.1.1,enterprise,Splunk Enterprise,9.1.1,9001001000,9.1.10,9001010000,SVD-2025-0702,CVE-2025-20319,High,SVD-2025-0702 | Splunk Vulnerability Disclosure,9.1.0 to 9.1.9,2025-07-07,2025-07-07,https://advisory.splunk.com/advisories/SVD-2025-0702
enterprise:9.1.2,enterprise,Splunk Enterprise,9.1.2,9001002000,9.1.10,9001010000,SVD-2025-0702,CVE-2025-20319,High,SVD-2025-0702 | Splunk Vulnerability Disclosure,9.1.0 to 9.1.9,2025-07-07,2025-07-07,https://advisory.splunk.com/advisories/SVD-2025-0702
enterprise:9.1.3,enterprise,Splunk Enterprise,9.1.3,9001003000,9.1.10,9001010000,SVD-2025-0702,CVE-2025-20319,High,SVD-2025-0702 | Splunk Vulnerability Disclosure,9.1.0 to 9.1.9,2025-07-07,2025-07-07,https://advisory.splunk.com/advisories/SVD-2025-0702
enterprise:9.1.4,enterprise,Splunk Enterprise,9.1.4,9001004000,9.1.10,9001010000,SVD-2025-0702,CVE-2025-20319,High,SVD-2025-0702 | Splunk Vulnerability Disclosure,9.1.0 to 9.1.9,2025-07-07,2025-07-07,https://advisory.splunk.com/advisories/SVD-2025-0702
enterprise:9.1.5,enterprise,Splunk Enterprise,9.1.5,9001005000,9.1.10,9001010000,SVD-2025-0702,CVE-2025-20319,High,SVD-2025-0702 | Splunk Vulnerability Disclosure,9.1.0 to 9.1.9,2025-07-07,2025-07-07,https://advisory.splunk.com/advisories/SVD-2025-0702
enterprise:9.1.6,enterprise,Splunk Enterprise,9.1.6,9001006000,9.1.10,9001010000,SVD-2025-0702,CVE-2025-20319,High,SVD-2025-0702 | Splunk Vulnerability Disclosure,9.1.0 to 9.1.9,2025-07-07,2025-07-07,https://advisory.splunk.com/advisories/SVD-2025-0702
enterprise:9.1.7,enterprise,Splunk Enterprise,9.1.7,9001007000,9.1.10,9001010000,SVD-2025-0702,CVE-2025-20319,High,SVD-2025-0702 | Splunk Vulnerability Disclosure,9.1.0 to 9.1.9,2025-07-07,2025-07-07,https://advisory.splunk.com/advisories/SVD-2025-0702
enterprise:9.1.8,enterprise,Splunk Enterprise,9.1.8,9001008000,9.1.10,9001010000,SVD-2025-0702,CVE-2025-20319,High,SVD-2025-0702 | Splunk Vulnerability Disclosure,9.1.0 to 9.1.9,2025-07-07,2025-07-07,https://advisory.splunk.com/advisories/SVD-2025-0702
enterprise:9.1.9,enterprise,Splunk Enterprise,9.1.9,9001009000,9.1.10,9001010000,SVD-2025-0702,CVE-2025-20319,High,SVD-2025-0702 | Splunk Vulnerability Disclosure,9.1.0 to 9.1.9,2025-07-07,2025-07-07,https://advisory.splunk.com/advisories/SVD-2025-0702
forwarder:9.4.0,forwarder,Splunk Universal Forwarder,9.4.0,9004000000,9.4.2,9004002000,SVD-2025-0604,Multiple (11) CVE-2024-24789 CVE-2024-24790 CVE-2024-45337 CVE-2025-22869 CVE-2023-5869 CVE-2024-7348 CVE-2024-10979 CVE-2025-1094 CVE-2024-45338 CVE-2024-53259 CVE-2024-28180,Critical,SVD-2025-0604 | Splunk Vulnerability Disclosure,9.4.0 to 9.4.1,2025-06-02,2025-06-06,https://advisory.splunk.com/advisories/SVD-2025-0604
forwarder:9.4.1,forwarder,Splunk Universal Forwarder,9.4.1,9004001000,9.4.2,9004002000,SVD-2025-0604,Multiple (11) CVE-2024-24789 CVE-2024-24790 CVE-2024-45337 CVE-2025-22869 CVE-2023-5869 CVE-2024-7348 CVE-2024-10979 CVE-2025-1094 CVE-2024-45338 CVE-2024-53259 CVE-2024-28180,Critical,SVD-2025-0604 | Splunk Vulnerability Disclosure,9.4.0 to 9.4.1,2025-06-02,2025-06-06,https://advisory.splunk.com/advisories/SVD-2025-0604
enterprise:9.4.0,enterprise,Splunk Enterprise,9.4.0,9004000000,9.4.2,9004002000,SVD-2025-0603,Multiple (17) CVE-2024-24789 CVE-2024-24790 CVE-2024-34155 CVE-2024-34158 CVE-2024-24791 CVE-2024-45337 CVE-2025-22869 CVE-2023-5869 CVE-2024-7348 CVE-2024-10979 CVE-2025-1094 CVE-2022-31159 CVE-2024-3651 CVE-2024-35255 CVE-2024-45338 CVE-2024-53259 CVE-2024-28180,Critical,SVD-2025-0603 | Splunk Vulnerability Disclosure,9.4.0 to 9.4.1,2025-06-02,2025-06-06,https://advisory.splunk.com/advisories/SVD-2025-0603
