dest_ip,dest_port
223.25.100.234,8080
223.25.100.42,2222
223.25.109.146,8199
223.254.141.102,6603
23.144.56.65,80
23.175.248.21,1080
23.184.200.67,1080
23.190.168.41,80
23.227.38.158,80
23.227.38.192,80
23.227.38.242,80
23.227.39.115,80
23.227.39.186,80
23.227.39.241,80
23.227.39.254,80
23.227.60.245,80
23.228.86.236,8081
23.229.125.201,5470
23.229.19.75,8670
23.229.19.79,8674
23.236.196.150,6240
23.236.222.40,7071
23.236.247.85,8117
23.236.255.58,6834
23.247.136.254,80
23.254.209.174,8888
23.254.233.221,666
23.26.247.126,3128
23.27.141.23,3080
23.27.141.243,3080
23.27.196.121,6490
23.27.196.230,6599
23.27.196.238,6607
23.27.208.163,5873
23.27.209.76,6095
23.27.210.123,6493
23.27.236.60,6796
23.27.78.245,5825
23.94.138.155,6429
23.94.225.35,1080
23.94.246.125,8078
23.94.7.11,5698
23.94.7.239,5926
23.95.250.224,6497
23.95.250.41,6314
24.121.213.80,3128
24.152.49.228,999
24.152.49.229,999
24.152.58.22,999
24.156.198.241,8080
24.172.82.94,53281
24.173.217.114,55443
24.230.33.96,3128
24.37.245.42,51056
24.51.32.59,8080
27.111.45.29,55443
27.116.41.156,8470
27.121.101.5,5678
27.123.222.193,8080
27.128.158.105,18079
27.130.89.133,8080
27.131.14.9,8812
27.147.153.179,1080
27.147.209.215,8080
27.155.93.29,1080
27.155.93.29,1081
27.157.229.150,8089
27.185.218.213,17981
27.34.242.98,80
27.50.29.226,8080
27.54.118.2,8989
27.68.169.197,1080
27.68.174.200,1080
27.71.248.123,8080
27.72.104.89,8080
27.75.146.191,1080
27.75.150.159,1080
3.128.83.74,17002
3.20.236.208,49205
3.215.177.148,49205
3.89.73.90,8118
31.131.248.51,3129
31.132.151.158,8080
31.145.149.75,9090
31.145.154.138,9093
31.146.116.18,8080
31.146.216.246,8080
31.146.73.192,4153
31.161.38.233,8090
31.170.17.141,4153
31.171.104.39,8080
31.209.128.253,8080
31.211.142.115,8192
31.214.171.62,3128
31.220.183.217,53281
31.220.78.244,80
31.28.4.192,80
31.28.8.196,9898
31.43.179.163,80
31.43.179.164,80
31.43.179.182,80
31.43.179.232,80
31.43.179.235,80
31.43.179.94,80
31.43.194.184,1080
31.43.52.176,41890
31.46.33.59,53281
31.57.78.130,5514
31.58.16.231,6198
31.58.18.242,6511
31.58.18.87,6356
31.58.19.90,6362
31.58.20.19,5703
31.58.250.209,8080
31.59.15.27,6294
31.59.20.100,6678
31.59.20.12,6590
31.59.20.150,6728
31.59.20.188,6766
31.59.20.192,6770
31.59.20.201,6779
31.59.20.216,6794
31.59.20.245,6823
31.59.20.39,6617
31.59.33.222,6798
31.59.33.5,6581
31.76.20.238,1080
31.76.29.13,8080
32.223.6.94,80
34.101.184.164,3128
34.122.187.196,80
34.134.231.117,3129
34.140.137.151,80
34.194.41.221,80
34.229.130.62,49205
34.229.213.84,8118
34.238.165.158,3128
34.238.165.158,3129
34.239.204.118,80
34.43.46.91,443
34.44.49.215,80
34.69.61.247,80
34.80.202.6,3128
34.81.160.132,80
34.84.162.206,38080
34.87.103.220,80
34.94.46.8,80
34.96.238.40,8080
35.174.151.247,80
35.185.254.159,80
35.189.183.169,3128
35.194.228.247,3128
35.194.4.51,3129
35.202.49.74,80
35.220.181.71,3128
35.227.57.1,3128
35.234.87.239,80
35.246.17.21,3128
36.138.53.26,10017
36.138.53.26,10019
36.255.87.133,83
36.37.160.242,8080
36.37.189.64,5678
36.37.86.27,9812
36.50.139.100,3128
36.50.139.100,3129
36.6.145.251,8089
36.64.51.163,3128
36.66.121.131,8080
36.66.171.243,8080
36.67.168.117,80
36.67.168.117,8080
36.88.111.250,8787
36.88.150.66,8080
36.89.156.146,8080
36.89.214.20,4480
36.89.214.21,4480
36.91.107.245,8080
36.91.133.49,10000
36.91.148.37,8080
36.91.216.217,8080
36.91.220.132,8080
36.91.98.115,8181
36.92.140.113,80
36.92.140.113,8080
36.92.147.99,8080
36.92.161.163,3128
36.92.24.12,9100
36.92.93.61,8080
36.93.143.137,8080
36.93.174.103,80
36.93.189.147,41890
36.93.189.147,9812
36.93.2.50,8080
36.93.204.241,8080
36.94.110.49,5678
36.94.149.149,8090
36.94.170.65,8080
36.94.185.122,60080
36.94.27.124,8080
36.94.30.238,8080
36.94.47.62,4480
36.94.58.28,4480
36.94.66.246,8080
36.95.142.35,8080
36.95.177.177,8080
36.95.245.81,5678
36.95.27.225,8080
36.95.39.122,1080
36.95.78.154,3128
37.10.74.41,8080
37.110.145.57,8081
37.148.216.214,999
37.148.217.237,999
37.186.66.36,3629
37.187.109.70,10111
37.187.74.125,80
37.193.71.189,1080
37.204.230.182,1080
37.210.74.196,8080
37.211.38.70,8080
37.220.83.34,3128
37.230.57.120,999
37.230.57.130,999
37.235.20.148,8080
37.252.14.83,1080
37.26.86.206,47464
37.44.218.183,5866
37.44.219.156,6121
37.58.221.247,3128
37.59.125.131,8888
38.10.69.104,9090
38.10.90.133,8084
38.123.212.243,999
38.123.213.135,999
38.137.234.244,999
38.137.234.82,999
38.137.234.98,999
38.154.193.151,5424
38.154.199.182,5336
38.154.204.93,8134
38.154.204.9,8050
38.154.205.23,5291
38.154.217.239,7430
38.154.233.138,5548
38.156.23.30,999
38.156.233.254,999
38.156.233.74,999
38.158.83.241,999
38.158.83.65,999
38.158.92.173,8080
38.159.36.156,999
38.159.36.218,999
38.159.37.173,999
38.172.128.139,999
38.172.129.168,999
38.172.170.105,999
38.172.170.120,999
38.172.170.89,999
38.183.145.248,3125
38.183.146.122,8080
38.183.146.97,8090
38.183.183.114,999
38.188.101.201,999
38.19.111.74,8080
38.19.228.244,999
38.19.36.194,999
38.194.246.34,999
38.194.250.174,999
38.194.251.246,999
38.199.26.20,999
38.199.26.21,999
38.199.71.24,999
38.210.179.146,999
38.210.179.165,999
38.211.24.26,8091
38.211.24.66,8080
38.211.76.145,999
38.224.221.137,999
38.224.231.81,999
38.226.251.67,999
38.226.49.202,8080
38.25.102.2,999
38.252.215.110,999
38.255.121.1,999
38.41.0.193,8080
38.41.0.60,11201
38.41.4.60,999
38.45.37.193,999
38.45.42.200,999
38.49.129.154,999
38.49.131.114,999
38.49.133.178,999
38.49.138.136,999
38.49.150.131,999
38.49.152.195,999
38.50.165.123,999
38.50.165.125,999
38.51.216.53,999
38.51.221.17,999
38.51.232.19,8080
38.51.236.169,999
38.51.237.4,999
38.51.243.173,5678
38.51.48.188,999
38.52.178.255,999
38.52.220.165,999
38.54.87.244,1080
38.54.87.244,1081
38.55.215.110,5555
38.56.70.59,999
38.65.172.97,999
38.7.1.233,999
38.7.131.33,999
38.7.16.5,999
38.7.195.40,999
38.7.195.50,999
38.7.195.52,999
38.7.195.53,999
38.7.207.92,80
38.75.82.212,999
38.75.82.217,999
38.75.82.219,999
38.75.82.42,999
38.76.138.129,999
38.76.139.202,999
38.76.216.51,2000
38.76.9.0,999
38.95.11.1,8080
39.102.208.189,8080
39.102.208.236,9098
39.102.209.163,2022
39.102.209.163,3128
39.102.210.222,9999
39.102.211.162,10002
39.102.213.187,5060
39.102.213.187,8000
39.102.213.187,9080
39.102.213.187,9999
39.102.213.50,3128
39.102.213.50,8080
39.102.213.50,9098
39.102.214.199,80
39.104.27.89,31281
39.104.57.33,7777
39.104.59.56,8081
39.106.165.196,8080
39.108.230.16,3128
39.109.113.97,4090
39.185.41.193,5911
4.16.68.158,443
4.195.16.140,80
4.213.167.178,80
40.119.236.22,80
40.177.65.8,80
40.89.145.14,80
41.128.90.52,1981
41.159.154.43,3128
41.162.162.142,4153
41.174.132.82,5678
41.180.70.89,8080
41.184.92.219,80
41.184.92.220,80
41.190.92.50,60606
41.191.203.160,80
41.203.42.177,8080
41.203.83.242,8080
41.203.83.66,8080
41.204.87.90,8080
41.209.57.199,80
41.215.4.242,8080
41.215.85.74,8080
41.216.57.75,8080
41.220.16.208,80
41.220.16.209,80
41.220.16.210,80
41.220.16.211,80
41.220.16.213,80
41.220.16.214,80
41.220.16.215,80
41.220.16.218,80
41.220.22.7,80
41.220.238.130,82
41.220.238.130,83
41.220.238.130,84
41.220.238.137,82
41.220.238.137,83
41.220.238.137,84
41.222.62.41,9898
41.223.119.156,3128
41.242.116.150,50000
41.250.177.52,3128
41.250.182.226,3128
41.250.186.137,3128
41.250.188.12,3128
41.250.42.116,3128
41.254.41.250,8080
41.33.142.181,1976
41.33.66.228,1976
41.33.86.242,8080
41.57.138.30,8080
41.57.141.47,6060
41.57.35.211,6060
41.57.48.1,8080
41.57.6.45,8080
41.57.7.17,6060
41.65.103.16,1976
41.65.103.190,8080
41.65.160.171,1981
41.65.162.72,1976
41.65.227.103,1981
41.65.236.37,1981
41.65.55.10,1976
41.65.55.27,1981
41.74.91.244,80
41.75.85.22,8080
41.77.188.131,80
41.77.210.210,32650
41.77.210.210,80
41.78.173.81,80
41.78.212.50,8787
41.79.9.229,8080
41.84.135.102,8080
42.116.10.196,443
42.116.10.196,8080
42.116.10.198,443
42.2.156.79,80
43.106.60.21,1080
43.128.63.68,7890
43.129.223.147,38080
43.129.249.83,8888
43.129.86.112,5000
43.132.184.228,8181
43.133.13.187,8889
43.134.53.69,1080
43.143.131.58,7890
43.153.120.226,4780
43.153.28.68,3128
43.153.47.107,9050
43.153.66.118,80
43.153.82.179,8888
43.153.84.220,9050
43.155.232.123,8090
43.155.35.155,8888
43.157.41.157,3128
43.160.219.223,1080
43.160.219.223,8080
43.160.250.124,1080
43.160.255.142,7890
43.162.115.85,8080
43.163.197.253,8118
43.164.129.36,3129
43.203.195.46,80
43.208.245.90,3129
43.224.116.238,9999
43.225.185.154,8080
43.225.66.134,8080
43.227.129.129,83
43.240.101.89,8080
43.242.227.10,9051
43.243.140.194,8080
43.243.142.60,59916
43.243.172.186,83
43.245.136.225,8080
43.250.182.250,8080
43.251.117.226,45787
43.251.253.40,8080
43.252.106.66,8080
43.252.107.217,8080
43.252.11.194,8080
43.252.236.158,8080
43.252.75.234,8080
44.202.243.108,9999
45.112.52.26,8080
45.114.60.142,1080
45.115.115.37,9090
45.115.195.200,6178
45.115.211.14,587
45.116.230.79,4673
45.118.146.219,1080
45.12.30.157,80
45.12.30.210,80
45.12.30.221,80
45.12.30.44,80
45.12.31.113,80
45.12.31.157,80
45.12.31.166,80
45.12.31.174,80
45.12.31.184,80
45.12.31.188,80
45.12.31.195,80
45.12.31.222,80
45.12.31.230,80
45.12.31.236,80
45.12.31.30,80
45.12.31.46,80
45.125.32.64,5555
45.13.116.193,21537
45.13.116.196,21537
45.130.201.172,1080
45.130.99.42,8080
45.131.176.58,8888
45.131.208.46,80
45.131.208.49,80
45.131.208.84,80
45.131.210.64,80
45.131.4.118,80
45.131.4.170,80
45.131.4.1,80
45.131.4.67,80
45.131.4.75,80
45.131.4.91,80
45.131.5.135,80
45.131.5.179,80
45.131.5.187,80
45.131.5.18,80
45.131.5.208,80
45.131.5.243,80
45.131.6.169,80
45.131.6.176,80
45.131.6.190,80
45.131.6.230,80
45.131.6.46,80
45.131.7.101,80
45.131.7.103,80
45.131.7.160,80
45.131.7.178,80
45.131.7.188,80
45.131.7.191,80
45.131.7.203,80
45.131.7.234,80
45.131.7.90,80
45.133.36.198,8080
45.135.139.29,6332
45.143.108.118,8080
45.143.94.111,1080
45.144.30.59,808
45.144.53.63,5000
45.144.53.63,5001
45.146.163.31,80
45.149.93.241,8090
45.15.10.174,3128
45.150.33.211,1081
45.153.4.154,3128
45.153.4.154,3129
45.155.226.177,3128
45.155.226.177,3129
45.156.29.129,9090
45.160.15.68,999
45.160.78.37,999
45.161.113.0,999
45.162.132.157,999
45.162.135.154,999
45.162.135.155,999
45.162.135.201,999
45.164.150.123,999
45.164.249.244,5566
45.166.144.2,999
45.167.126.42,999
45.167.23.30,999
45.167.253.129,999
45.167.90.21,999
45.167.91.65,999
45.169.148.11,999
45.169.148.2,999
45.170.101.177,999
45.170.101.2,999
45.170.102.1,999
45.170.128.125,999
45.171.108.253,999
45.171.167.1,999
45.172.111.93,999
45.174.108.141,999
45.174.11.2,3021
45.174.148.34,999
45.174.172.200,999
45.174.172.205,999
45.174.243.128,999
45.174.249.39,999
45.174.77.192,999
45.174.77.243,999
45.174.78.1,999
45.174.78.64,999
45.174.79.101,999
45.174.79.117,999
45.174.79.129,999
45.174.87.18,999
45.175.160.41,999
45.175.160.49,999
45.175.237.174,999
45.175.237.184,999
45.175.237.20,999
45.175.39.64,8080
45.175.39.71,999
45.175.59.0,61950
45.176.164.75,999
45.176.99.58,999
45.177.177.26,999
45.177.178.194,999
45.177.178.23,999
45.178.133.60,999
45.178.55.1,999
45.179.145.12,6080
45.179.187.24,8083
45.179.193.122,999
45.179.200.38,999
45.179.201.212,999
45.179.245.1,999
45.179.246.193,999
45.179.246.1,999
45.179.69.42,3180
45.181.122.74,999
45.183.11.194,8080
45.184.130.16,8181
45.184.155.3,999
45.184.73.114,40033
45.184.73.16,40033
45.185.162.203,999
45.186.60.10,8085
45.186.60.31,8085
45.187.6.103,8080
45.188.125.21,999
45.188.166.50,1994
45.188.167.25,999
45.188.76.98,999
45.189.112.33,999
45.189.234.41,999
45.189.255.17,999
45.190.170.254,999
45.190.77.214,999
45.190.77.221,999
45.190.79.208,999
45.190.79.237,999
45.191.47.1,999
45.192.105.139,10808
45.201.190.125,9898
45.202.254.8,1080
45.224.119.10,999
45.224.119.183,999
45.224.20.69,999
45.224.22.61,999
45.224.22.63,999
45.224.28.81,999
45.225.107.100,1994
45.225.185.63,999
45.225.185.64,999
45.225.204.11,999
45.225.204.192,999
45.225.204.8,999
45.225.204.97,999
45.225.205.5,999
45.225.206.2,999
45.225.207.183,999
45.225.95.171,999
45.226.11.1,888
45.227.195.121,8082
45.228.235.25,999
45.228.235.26,999
45.229.17.17,999
45.229.17.94,999
45.229.205.139,55551
45.229.205.159,55551
45.229.205.190,55555
45.229.205.244,55551
45.229.205.245,55551
45.229.205.30,55551
45.229.205.82,55551
45.229.205.83,55551
45.229.206.16,55551
45.229.206.20,55555
45.229.206.8,55551
45.229.31.34,11211
45.229.32.157,999
45.229.33.218,999
45.229.34.174,999
45.229.58.33,999
45.229.9.142,8402
45.230.225.8,666
45.231.221.193,999
45.231.223.250,999
45.233.67.210,999
45.233.90.10,443
45.234.0.46,9352
45.234.60.2,999
45.234.60.3,999
45.234.61.209,999
45.234.61.7,999
45.235.46.94,8080
45.236.31.21,999
45.238.112.228,56789
45.238.220.1,8181
45.240.232.62,8080
45.245.208.182,8080
45.248.27.145,8080
45.249.59.251,6227
45.249.77.145,83
45.250.215.8,8080
45.26.30.144,8888
45.3.38.35,3129
45.3.48.20,3129
45.32.119.194,9000
45.32.192.240,9000
45.32.8.165,6688
45.38.198.127,1080
45.39.17.167,5590
45.39.4.57,5482
45.39.4.5,5430
45.4.0.12,999
45.4.192.225,8080
45.4.2.24,999
45.4.202.147,999
45.4.203.115,999
45.4.252.217,999
45.41.160.0,5982
45.41.160.227,6209
45.41.169.63,6724
45.41.176.127,6425
45.41.177.128,5778
45.41.178.188,6409
45.43.60.220,8080
45.43.64.146,6404
45.43.64.159,6417
45.43.64.176,6434
45.43.64.246,6504
45.43.65.79,6593
45.43.70.195,6482
45.43.81.173,5820
45.43.81.29,5676
45.43.81.79,5726
45.5.118.217,999
45.5.118.43,999
45.5.119.146,999
45.5.119.17,999
45.5.145.165,8090
45.5.147.22,8090
45.5.92.94,8137
45.56.174.88,6341
45.56.73.134,8080
45.59.122.132,80
45.59.161.210,6002
45.59.186.60,80
45.6.201.255,8080
45.6.38.24,8080
45.6.4.60,8080
45.61.100.202,6470
45.61.100.56,6324
45.61.116.15,6693
45.61.121.137,6736
45.61.121.61,6660
45.61.123.236,5915
45.61.125.3,6014
45.61.187.67,4009
45.61.96.205,6185
45.61.96.48,6028
45.63.26.240,80
45.64.11.45,8080
45.65.138.48,999
45.68.63.201,999
45.7.135.85,999
45.7.176.126,34234
45.7.177.238,34234
45.7.66.253,999
45.70.200.146,999
45.70.200.165,999
45.70.200.97,999
45.70.202.12,8089
45.70.202.13,8089
45.70.236.192,999
45.70.236.193,999
45.70.236.194,999
45.70.237.34,8888
45.70.56.252,3629
45.70.6.223,8082
45.71.15.2,8080
45.71.184.89,999
45.71.185.241,999
45.71.186.212,999
45.77.155.196,50000
45.81.144.23,8080
45.81.147.121,8080
45.81.149.72,8572
45.85.119.124,80
45.85.119.236,80
45.86.86.179,3128
45.87.140.155,8080
45.88.0.115,3128
45.91.55.95,443
45.94.73.133,8080
45.95.232.35,3128
45.95.232.35,3129
45.95.38.57,9050
46.10.209.230,8080
46.101.102.134,3128
46.101.13.77,80
46.101.19.131,80
46.101.49.62,80
46.105.35.193,8080
46.105.87.167,53281
46.107.230.122,1080
46.122.16.54,8080
46.146.204.175,1080
46.161.195.101,1976
46.161.195.101,1981
46.161.195.105,1976
46.161.195.105,1981
46.161.4.153,4444
46.161.6.165,8080
46.17.43.219,7890
46.173.104.245,8080
46.174.37.21,8118
46.175.249.30,8080
46.183.134.50,8080
46.197.136.14,8080
46.201.89.18,8080
46.202.227.152,8159
46.202.67.194,8201
46.202.78.125,8387
46.202.78.64,8326
46.209.15.187,8080
46.209.196.146,8080
46.209.196.147,8080
46.209.207.158,8080
46.209.30.11,8080
46.209.54.102,8080
46.219.1.20,5678
46.219.80.142,57401
46.249.123.146,514
46.39.105.157,8080
46.39.252.111,8080
46.4.35.219,1080
46.4.75.218,20000
46.47.197.210,3128
46.47.82.16,4153
46.8.104.176,1080
46.8.19.27,8443
46.99.135.237,8080
47.100.207.117,8080
47.104.198.111,8443
47.104.28.135,3128
47.109.83.196,8888
47.116.126.57,10000
47.116.181.146,9443
47.119.20.8,8081
47.120.0.231,1081
47.176.213.210,39593
47.176.240.250,4228
47.236.177.236,1080
47.236.86.147,443
47.237.67.253,1011
47.237.92.86,666
47.238.128.246,1000
47.238.128.246,17
47.238.128.246,4002
47.238.128.246,41451
47.238.128.246,80
47.238.128.246,8081
47.238.128.246,83
47.238.128.246,85
47.238.128.246,8888
47.238.128.246,9200
47.238.130.212,4145
47.238.130.212,59394
47.238.134.126,14
47.238.134.126,3128
47.238.134.126,4002
47.238.134.126,8004
47.238.134.126,9098
47.238.203.170,50000
47.238.250.174,1011
47.238.60.156,100
47.238.60.156,18080
47.238.60.156,3128
47.238.60.156,31433
47.238.60.156,4002
47.238.60.156,5060
47.238.60.156,81
47.242.243.198,2233
47.242.3.214,8081
47.243.92.199,3128
47.243.92.199,3129
47.244.32.96,80
47.245.117.43,80
47.245.30.253,8080
47.250.11.111,10000
47.250.11.111,111
47.250.155.254,14
47.250.155.254,8085
47.250.159.65,808
47.250.159.65,8080
47.250.177.202,1080
47.250.177.202,3129
47.251.101.142,3128
47.251.73.54,3128
47.251.73.54,80
47.251.73.54,808
47.251.73.54,8080
47.251.73.54,92
47.251.74.38,1080
47.251.74.38,3129
47.251.74.38,80
47.251.74.38,8081
47.251.74.38,8888
47.251.87.199,1080
47.251.87.199,50
47.251.87.199,9080
47.251.87.74,1036
47.251.87.74,3128
47.251.87.74,4145
47.251.87.74,85
47.252.11.233,8081
47.252.11.233,82
47.252.11.233,9080
47.252.18.37,5060
47.252.18.37,80
47.252.18.37,8080
47.252.18.37,999
47.253.201.85,7890
47.254.198.237,3128
47.254.36.213,32764
47.254.36.213,8000
47.254.36.213,8080
47.254.36.213,9098
47.56.110.204,8989
47.74.157.194,80
47.74.46.81,102
47.74.46.81,1081
47.74.46.81,45
47.74.46.81,80
47.74.46.81,8047
47.74.46.81,9080
47.74.46.81,98
47.76.144.139,3128
47.76.144.139,4002
47.76.144.139,4145
47.76.144.139,80
47.76.144.139,9080
47.76.144.139,9443
47.76.226.125,8118
47.77.176.124,8888
47.77.215.95,80
47.79.33.142,3128
47.80.60.84,3128
47.81.56.193,8888
47.82.70.164,1011
47.82.80.127,1011
47.82.80.23,1011
47.82.84.201,1011
47.85.195.135,1080
47.85.195.135,1081
47.85.9.228,10800
47.88.89.215,8888
47.88.94.79,1080
47.89.159.212,1081
47.89.159.212,5060
47.89.159.212,8123
47.89.159.212,93
47.89.184.18,3128
47.89.184.18,3129
47.90.149.238,4145
47.90.149.238,5060
47.90.167.27,102
47.90.167.27,3128
47.90.167.27,6379
47.90.167.27,8080
47.91.109.17,3128
47.91.110.148,9080
47.91.115.179,4002
47.91.115.179,9080
47.91.120.190,9098
47.91.121.127,194
47.91.121.127,8888
47.91.15.109,80
47.91.29.151,1311
47.91.29.151,4002
47.91.29.151,41
47.91.29.151,8080
47.91.29.151,8118
47.91.65.23,3128
47.91.65.23,3129
47.91.89.3,115
47.91.89.3,80
47.91.89.3,8040
47.91.89.3,8081
47.91.89.3,9098
47.92.143.92,9080
47.92.143.92,9098
47.92.250.210,30001
47.95.113.242,9001
48.210.225.96,80
49.0.0.175,1080
49.0.1.200,1081
49.0.26.151,80
49.0.26.215,8087
49.0.87.62,1080
49.0.88.27,8080
49.128.176.41,3127
49.145.123.255,8081
49.145.244.72,8085
49.151.177.168,8082
49.151.254.253,8081
49.156.23.170,3125
49.156.44.115,8080
49.156.44.166,8080
49.156.46.126,41890
49.157.158.178,8084
49.207.177.65,5678
49.213.39.90,80
49.229.36.170,4153
49.229.36.172,4153
49.229.36.210,4153
49.254.32.54,8001
49.4.117.146,3128
49.48.87.159,8080
49.51.244.112,8888
5.10.245.158,80
5.10.245.165,80
5.104.174.199,23500
5.104.206.191,1080
5.128.225.252,1081
5.160.175.226,8383
5.161.103.41,88
5.161.155.252,80
5.180.21.43,8118
5.187.9.10,8080
5.188.190.218,80
5.189.17.23,9050
5.202.191.225,80
5.202.52.101,6220
5.202.52.103,6220
5.252.177.241,9050
5.255.99.71,3128
5.35.71.232,10808
5.42.213.90,3128
5.45.126.128,8080
5.45.126.165,13215
5.56.92.25,8090
5.58.97.89,8080
5.59.248.134,8081
5.75.155.221,8888
5.75.161.45,443
5.75.255.202,8080
5.78.45.148,8080
5.78.74.227,8080
5.78.75.89,8080
5.78.78.69,8080
5.78.79.193,8080
5.78.83.87,8080
5.78.85.29,8080
5.78.86.37,8080
5.78.86.6,8080
5.78.87.232,8080
5.78.88.133,8080
5.78.93.11,8080
5.9.118.41,8889
50.114.117.183,7166
50.114.15.169,6154
50.114.15.203,6188
50.122.86.118,80
50.172.193.250,1080
50.193.36.173,8080
50.199.32.226,8080
50.201.133.122,3366
50.204.36.138,60808
50.231.0.43,4481
50.232.250.157,8080
50.250.205.21,32100
51.103.137.65,80
51.159.28.39,80
51.159.66.158,3128
51.195.115.14,8080
51.210.105.6,3128
51.254.132.238,90
51.38.230.146,80
51.68.124.241,80
51.68.177.235,8080
51.68.76.37,3128
51.75.206.209,80
51.75.5.226,3128
51.75.7.120,3128
51.75.7.153,3128
51.79.50.22,9300
51.79.50.31,9300
51.79.50.46,9300
51.83.184.241,8080
51.91.76.186,8080
52.140.40.92,80
52.229.30.3,80
52.23.251.94,8118
52.34.243.150,8080
52.5.117.39,8118
52.58.90.91,80
52.79.107.158,8080
52.88.105.39,80
54.145.2.169,3128
54.145.2.169,8888
54.163.67.42,9999
54.164.30.36,8118
54.36.81.217,8080
54.37.73.95,8000
57.128.44.204,3128
58.147.187.46,3125
58.187.192.47,1080
58.216.109.14,800
58.216.109.17,800
58.254.153.146,17981
58.254.153.147,17981
58.33.109.114,2021
58.56.25.108,8118
58.65.167.165,4145
58.69.201.117,8082
58.69.65.19,8082
59.103.190.114,4995
59.124.62.9,3128
59.153.81.234,5678
59.153.83.186,8080
59.36.210.211,13552
59.66.22.107,7898
60.168.49.121,7890
60.211.218.78,53281
61.14.233.155,7890
61.158.175.38,9002
61.186.243.6,9002
61.19.145.66,8080
61.216.156.222,60808
61.245.30.166,5050
61.49.87.3,80
61.7.137.128,8080
61.7.146.7,80
61.7.146.7,8082
61.9.32.62,65535
61.9.33.118,1337
62.109.1.115,3128
62.133.62.187,1081
62.146.233.116,8881
62.171.161.88,2018
62.171.168.211,3128
62.193.108.138,1976
62.193.108.140,1981
62.201.217.194,8080
62.201.223.174,8186
62.205.169.74,53281
62.210.215.36,80
62.219.20.3,8111
62.27.108.174,8080
62.3.30.26,8080
62.54.177.118,3128
62.60.216.109,3128
62.60.230.196,1080
62.60.238.191,443
62.84.245.79,80
62.90.70.144,7443
62.99.138.162,80
63.141.128.141,80
63.141.128.149,80
63.141.128.27,80
63.141.128.36,80
63.141.128.67,80
63.239.220.5,8080
64.112.184.210,3128
64.118.147.245,20000
64.130.54.246,3129
64.176.215.38,9000
64.176.44.31,7890
64.176.55.231,8886
64.176.6.165,13920
64.181.240.152,3128
64.204.90.17,999
64.225.4.85,9997
64.225.42.129,3001
64.225.8.115,9994
64.225.8.179,10000
64.227.106.157,80
64.49.67.164,5678
64.49.67.166,5678
64.64.115.200,5835
64.64.115.235,5870
64.64.118.86,6669
65.1.148.157,80
65.108.103.19,80
65.108.203.35,28080
65.108.246.57,1080
65.109.148.248,1080
65.109.201.146,9080
65.109.230.25,8080
65.109.231.48,8080
65.109.65.239,28080
65.109.87.121,28080
65.111.11.179,3129
65.111.2.132,3129
65.111.4.72,3129
65.18.114.254,55443
65.20.171.253,8080
65.21.186.173,3129
66.135.16.53,80
66.151.32.105,1080
66.175.236.184,1080
66.210.33.34,8080
66.220.129.39,3128
66.231.77.203,6969
66.235.200.64,80
66.70.178.214,9300
66.70.197.194,8050
66.70.235.23,8080
67.20.129.199,8080
67.203.23.79,8081
67.210.146.50,11080
67.227.1.94,6375
67.227.14.144,6736
67.227.14.246,6838
67.227.37.201,5743
67.227.42.99,6076
67.73.245.220,999
68.183.149.126,11012
68.183.185.62,80
68.183.60.51,3129
68.233.119.157,3128
69.164.203.147,8080
69.48.201.94,80
69.75.140.157,8080
69.84.182.30,80
69.84.182.47,80
69.94.136.71,8443
70.186.128.126,8080
70.34.219.219,1080
70.61.188.34,3128
70.63.90.245,8080
71.168.71.12,8890
71.19.249.97,8443
72.255.29.169,1981
72.50.33.170,999
72.56.104.252,9058
72.56.73.224,80
72.56.75.158,8080
74.114.232.162,8080
74.62.179.122,8080
75.109.158.112,8089
75.7.109.109,8080
75.84.71.14,80
76.181.159.53,32650
77.110.118.207,1080
77.111.110.248,3128
77.111.110.248,3129
77.163.47.213,3128
77.221.152.210,36219
77.221.158.175,3128
77.223.132.12,10016
77.223.142.37,10001
77.232.21.4,8080
77.233.5.68,55443
77.235.19.2,8080
77.237.91.214,3128
77.239.108.24,3128
77.239.108.24,3129
77.239.96.194,1081
77.242.177.57,3128
77.242.177.57,3129
77.247.178.20,1080
77.247.178.20,3129
77.42.112.157,9050
77.46.138.38,8080
77.61.172.158,8090
77.73.14.147,1080
77.83.246.110,2000
77.89.35.50,8080
77.91.74.77,80
77.91.84.138,8080
78.109.34.192,8080
78.128.124.108,5678
78.155.64.222,8080
78.155.66.90,8080
78.17.15.154,443
78.186.99.208,10001
78.188.81.57,8080
78.189.32.215,8080
78.24.180.210,8080
78.29.36.210,9080
78.38.67.95,4153
78.47.244.211,8080
78.63.115.20,8899
79.101.45.94,54037
79.106.165.246,8989
79.106.33.26,8079
79.110.118.15,1080
79.110.118.15,8085
79.110.200.27,8000
79.111.118.99,1080
79.111.13.155,50625
79.116.43.39,80
79.121.102.227,8080
79.127.56.147,8080
79.132.130.127,33333
79.132.143.144,3128
79.137.122.43,80
79.142.95.90,55443
79.174.12.190,80
79.52.233.34,8080
79.52.233.34,8081
8.134.149.133,9098
8.138.149.37,443
8.209.246.166,8888
8.209.255.13,3128
8.209.255.13,3129
8.209.96.245,1099
8.209.96.245,3129
8.209.96.245,6379
8.209.96.245,8080
8.209.96.245,8081
8.209.96.245,8443
8.209.96.245,9080
8.210.17.35,8008
8.210.17.35,8082
