dest_ip,metadata_region,metadata_service,metadata_network_border_group
104.255.56.25/32,us-east-1,AMAZON,us-east-1
108.166.244.25/32,us-east-2,AMAZON,us-east-2
3.4.32.0/20,GLOBAL,AMAZON,GLOBAL
15.230.4.176/28,ap-southeast-1,AMAZON,ap-southeast-1
15.230.22.0/24,ap-southeast-2,AMAZON,ap-southeast-2
15.230.62.0/24,il-central-1,AMAZON,il-central-1
15.230.69.192/26,me-south-1,AMAZON,me-south-1
15.230.120.0/31,ap-southeast-1,AMAZON,ap-southeast-1
15.248.138.0/24,us-east-1,AMAZON,us-east-1
18.138.0.0/15,ap-southeast-1,AMAZON,ap-southeast-1
35.55.4.0/24,ap-northeast-2,AMAZON,ap-northeast-2
52.93.86.163/32,us-east-1,AMAZON,us-east-1
52.93.86.193/32,us-east-1,AMAZON,us-east-1
52.93.111.0/24,eu-central-1,AMAZON,eu-central-1
52.93.126.251/32,eu-west-3,AMAZON,eu-west-3
52.93.193.201/32,ca-central-1,AMAZON,ca-central-1
52.94.152.192/32,us-gov-west-1,AMAZON,us-gov-west-1
52.94.249.48/28,eu-south-1,AMAZON,eu-south-1
54.239.1.176/28,me-central-1,AMAZON,me-central-1
54.239.1.192/28,eu-south-2,AMAZON,eu-south-2
63.246.114.0/23,GLOBAL,AMAZON,GLOBAL
69.107.9.224/29,ap-southeast-2,AMAZON,ap-southeast-2
95.40.0.0/15,ap-east-1,AMAZON,ap-east-1
99.77.246.0/24,eu-north-1,AMAZON,eu-north-1
108.166.244.0/32,us-east-2,AMAZON,us-east-2
136.18.32.0/24,us-east-1,AMAZON,us-east-1
150.222.144.97/32,eu-central-1,AMAZON,eu-central-1
204.246.174.0/23,GLOBAL,AMAZON,GLOBAL
3.164.128.0/17,GLOBAL,AMAZON,GLOBAL
13.248.115.0/24,ap-northeast-1,AMAZON,ap-northeast-1
15.230.154.0/23,ap-northeast-1,AMAZON,ap-northeast-1
16.59.0.0/16,us-east-2,AMAZON,us-east-2
52.52.0.0/15,us-west-1,AMAZON,us-west-1
52.93.32.179/32,us-east-2,AMAZON,us-east-2
52.93.153.135/32,eu-west-2,AMAZON,eu-west-2
52.93.199.36/32,us-east-2,AMAZON,us-east-2
52.93.229.70/32,eu-west-2,AMAZON,eu-west-2
52.94.152.194/32,us-gov-west-1,AMAZON,us-gov-west-1
52.144.197.128/26,us-west-2,AMAZON,us-west-2
52.219.152.0/22,ap-northeast-1,AMAZON,ap-northeast-1
54.233.64.0/18,sa-east-1,AMAZON,sa-east-1
70.232.120.0/22,eu-central-2,AMAZON,eu-central-2
173.83.204.0/23,us-west-2,AMAZON,us-west-2
3.34.0.0/15,ap-northeast-2,AMAZON,ap-northeast-2
15.177.74.0/24,eu-west-3,AMAZON,eu-west-3
15.197.3.0/24,GLOBAL,AMAZON,GLOBAL
15.230.15.6/32,eu-central-1,AMAZON,eu-central-1
15.230.15.132/31,eu-central-1,AMAZON,eu-central-1
15.230.56.0/24,us-east-1,AMAZON,us-east-1
15.230.75.128/26,ap-northeast-3,AMAZON,ap-northeast-3
15.230.169.3/32,us-east-1,AMAZON,us-east-1
35.50.178.0/24,sa-east-1,AMAZON,sa-east-1
35.54.62.0/24,us-west-2,AMAZON,us-west-2
35.71.121.0/24,eu-central-2,AMAZON,eu-central-2
52.46.172.0/22,sa-east-1,AMAZON,sa-east-1
52.65.0.0/16,ap-southeast-2,AMAZON,ap-southeast-2
52.93.183.80/28,eu-west-1,AMAZON,eu-west-1
52.93.199.32/32,us-east-2,AMAZON,us-east-2
52.94.152.193/32,us-gov-west-1,AMAZON,us-gov-west-1
52.94.200.0/24,ap-northeast-1,AMAZON,ap-northeast-1
52.119.188.0/22,eu-central-1,AMAZON,eu-central-1
52.144.194.0/26,us-east-1,AMAZON,us-east-1
54.150.0.0/16,ap-northeast-1,AMAZON,ap-northeast-1
78.14.0.0/15,mx-central-1,AMAZON,mx-central-1
150.222.7.0/24,me-south-1,AMAZON,me-south-1
3.2.80.0/24,sa-east-1,AMAZON,sa-east-1
3.4.12.53/32,eu-west-1,AMAZON,eu-west-1
3.172.0.0/18,GLOBAL,AMAZON,GLOBAL
13.40.0.0/14,eu-west-2,AMAZON,eu-west-2
13.248.104.0/24,sa-east-1,AMAZON,sa-east-1
15.177.96.0/24,ap-southeast-4,AMAZON,ap-southeast-4
15.181.251.0/24,us-west-2,AMAZON,us-west-2-den-1
16.12.40.0/23,ap-south-1,AMAZON,ap-south-1
34.248.0.0/13,eu-west-1,AMAZON,eu-west-1
51.35.0.0/16,eu-central-2,AMAZON,eu-central-2
52.93.33.230/32,ap-southeast-2,AMAZON,ap-southeast-2
52.93.153.64/32,eu-west-2,AMAZON,eu-west-2
52.93.229.129/32,eu-west-2,AMAZON,eu-west-2
52.93.237.0/24,us-west-1,AMAZON,us-west-1
52.94.148.0/22,sa-east-1,AMAZON,sa-east-1
52.144.233.132/31,ap-northeast-3,AMAZON,ap-northeast-3
52.219.150.0/23,ap-northeast-1,AMAZON,ap-northeast-1
64.252.109.0/24,ap-southeast-2,AMAZON,ap-southeast-2
69.234.192.0/18,cn-northwest-1,AMAZON,cn-northwest-1
150.222.160.38/32,eu-west-1,AMAZON,eu-west-1
150.222.168.37/32,eu-west-1,AMAZON,eu-west-1
3.4.12.30/32,ap-northeast-1,AMAZON,ap-northeast-1
3.5.0.0/19,us-east-1,AMAZON,us-east-1
15.221.128.0/22,ap-southeast-2,AMAZON,ap-southeast-2
15.230.73.64/26,sa-east-1,AMAZON,sa-east-1
15.230.78.0/26,ap-southeast-1,AMAZON,ap-southeast-1
16.208.0.0/16,ap-northeast-3,AMAZON,ap-northeast-3
35.50.214.0/24,me-south-1,AMAZON,me-south-1
36.103.232.0/25,GLOBAL,AMAZON,GLOBAL
51.74.0.0/20,eusc-de-east-1,AMAZON,eusc-de-east-1
52.46.164.0/23,us-east-1,AMAZON,us-east-1
54.178.0.0/16,ap-northeast-1,AMAZON,ap-northeast-1
56.247.0.0/16,ap-south-1,AMAZON,ap-south-1
67.220.224.0/20,eu-west-1,AMAZON,eu-west-1
69.107.10.72/29,us-west-1,AMAZON,us-west-1
99.82.168.0/24,ap-northeast-2,AMAZON,ap-northeast-2
104.255.59.137/32,ap-northeast-1,AMAZON,ap-northeast-1
108.128.0.0/13,eu-west-1,AMAZON,eu-west-1
150.222.15.132/31,us-west-2,AMAZON,us-west-2
150.222.54.64/27,eusc-de-east-1,AMAZON,eusc-de-east-1
150.222.221.0/24,us-west-1,AMAZON,us-west-1
1.178.88.0/24,ap-south-1,AMAZON,ap-south-1
13.248.126.0/24,ca-central-1,AMAZON,ca-central-1
15.230.15.82/31,eu-central-1,AMAZON,eu-central-1
15.230.39.120/31,us-east-2,AMAZON,us-east-2
15.251.0.26/32,il-central-1,AMAZON,il-central-1
16.113.0.0/16,ap-south-2,AMAZON,ap-south-2
18.100.0.0/15,eu-south-2,AMAZON,eu-south-2
23.254.0.0/21,ap-east-2,AMAZON,ap-east-2
51.0.104.0/21,GLOBAL,AMAZON,GLOBAL
52.93.91.106/32,us-east-1,AMAZON,us-east-1
52.119.205.0/24,ap-southeast-1,AMAZON,ap-southeast-1
52.144.227.64/26,ap-northeast-2,AMAZON,ap-northeast-2
54.239.1.64/28,us-gov-east-1,AMAZON,us-gov-east-1
54.240.236.14/32,eu-south-1,AMAZON,eu-south-1
54.240.236.30/32,eu-south-1,AMAZON,eu-south-1
56.51.0.0/16,eu-west-1,AMAZON,eu-west-1
56.229.0.0/16,eu-north-1,AMAZON,eu-north-1
96.0.64.0/21,ap-south-1,AMAZON,ap-south-1-ccu-1
108.166.244.2/32,us-east-2,AMAZON,us-east-2
119.147.182.128/26,GLOBAL,AMAZON,GLOBAL
150.222.234.8/31,us-west-1,AMAZON,us-west-1
150.222.234.134/31,us-west-1,AMAZON,us-west-1
150.247.45.0/24,eu-south-1,AMAZON,eu-south-1
168.192.0.0/15,us-west-1,AMAZON,us-west-1
3.2.55.0/24,us-west-2,AMAZON,us-west-2
3.2.85.0/24,me-south-1,AMAZON,me-south-1
3.2.96.0/24,ca-west-1,AMAZON,ca-west-1
13.248.66.0/24,me-central-1,AMAZON,me-central-1
15.177.87.0/24,me-south-1,AMAZON,me-south-1
15.230.50.0/24,eu-west-1,AMAZON,eu-west-1
15.230.249.0/24,ap-southeast-4,AMAZON,ap-southeast-4
16.77.0.0/16,ap-northeast-1,AMAZON,ap-northeast-1
35.54.57.0/24,ca-west-1,AMAZON,ca-west-1
52.94.4.0/24,us-east-2,AMAZON,us-east-2
52.94.72.0/22,us-west-1,AMAZON,us-west-1
52.94.250.0/28,eu-central-2,AMAZON,eu-central-2
54.222.48.0/22,cn-north-1,AMAZON,cn-north-1
54.239.40.133/32,eu-west-3,AMAZON,eu-west-3
54.240.228.0/23,us-east-1,AMAZON,us-east-1
64.252.71.0/24,us-west-2,AMAZON,us-west-2
64.252.114.0/24,eu-west-1,AMAZON,eu-west-1
104.255.56.12/32,us-east-1,AMAZON,us-east-1
150.222.234.106/31,us-west-1,AMAZON,us-west-1
176.32.120.0/22,us-east-1,AMAZON,us-east-1
216.198.196.0/22,eu-central-1,AMAZON,eu-central-1
3.2.98.0/24,ap-southeast-3,AMAZON,ap-southeast-3
3.4.12.50/32,sa-east-1,AMAZON,sa-east-1
15.177.85.0/24,ap-east-1,AMAZON,ap-east-1
15.181.246.0/24,us-east-1,AMAZON,us-east-1-mci-1
15.190.248.0/22,mx-central-1,AMAZON,mx-central-1
15.230.75.0/26,ap-northeast-2,AMAZON,ap-northeast-2
15.230.119.0/31,us-east-1,AMAZON,us-east-1
52.93.14.0/24,us-west-2,AMAZON,us-west-2
52.93.178.233/32,us-west-1,AMAZON,us-west-1
52.94.152.61/32,us-east-2,AMAZON,us-east-2
52.95.251.0/24,us-east-2,AMAZON,us-east-2
72.41.0.0/20,us-east-1,AMAZON,us-east-1-iah-1
96.0.24.0/21,eu-north-1,AMAZON,eu-north-1-cph-1
96.0.36.0/22,af-south-1,AMAZON,af-south-1-los-1
118.193.97.128/25,GLOBAL,AMAZON,GLOBAL
136.18.22.0/24,ap-southeast-1,AMAZON,ap-southeast-1
150.222.50.96/27,eu-south-2,AMAZON,eu-south-2
151.148.19.0/24,ap-east-1,AMAZON,ap-east-1
162.208.121.0/24,us-west-2,AMAZON,us-west-2
216.244.5.0/24,us-west-2,AMAZON,us-west-2-lax-1
15.177.91.0/24,af-south-1,AMAZON,af-south-1
15.230.15.194/31,eu-central-1,AMAZON,eu-central-1
15.230.39.102/31,us-east-2,AMAZON,us-east-2
15.230.41.0/24,cn-north-1,AMAZON,cn-north-1
15.230.223.2/31,eu-west-1,AMAZON,eu-west-1
15.230.242.0/24,us-east-1,AMAZON,us-east-1
16.12.75.0/24,ap-southeast-7,AMAZON,ap-southeast-7
35.54.50.0/24,ap-southeast-1,AMAZON,ap-southeast-1
35.54.53.0/24,ca-central-1,AMAZON,ca-central-1
35.55.20.0/24,eu-west-1,AMAZON,eu-west-1
35.96.250.0/24,eu-west-3,AMAZON,eu-west-3
35.155.0.0/16,us-west-2,AMAZON,us-west-2
52.93.199.38/32,us-east-2,AMAZON,us-east-2
52.95.181.0/24,ap-northeast-3,AMAZON,ap-northeast-3
52.144.230.0/26,ap-northeast-1,AMAZON,ap-northeast-1
54.210.0.0/15,us-east-1,AMAZON,us-east-1
54.239.2.0/23,us-west-2,AMAZON,us-west-2
54.240.236.70/32,eu-south-1,AMAZON,eu-south-1
64.252.75.0/24,us-east-2,AMAZON,us-east-2
78.12.0.0/15,mx-central-1,AMAZON,mx-central-1
99.151.136.0/21,ap-south-1,AMAZON,ap-south-1
150.222.76.0/24,us-east-1,AMAZON,us-east-1
3.4.15.40/29,ap-south-1,AMAZON,ap-south-1
13.154.0.0/16,eu-north-1,AMAZON,eu-north-1
13.248.116.0/24,us-east-1,AMAZON,us-east-1
15.181.240.0/24,us-east-1,AMAZON,us-east-1-dfw-1
16.56.192.0/18,us-east-1,AMAZON,us-east-1
16.78.0.0/16,ap-southeast-3,AMAZON,ap-southeast-3
35.111.132.0/22,us-east-2,AMAZON,us-east-2
52.76.0.0/17,ap-southeast-1,AMAZON,ap-southeast-1
52.93.48.0/24,eu-west-1,AMAZON,eu-west-1
52.93.125.42/32,us-west-1,AMAZON,us-west-1
52.93.193.203/32,ca-central-1,AMAZON,ca-central-1
52.144.216.6/31,eu-north-1,AMAZON,eu-north-1
52.219.208.0/23,eu-central-1,AMAZON,eu-central-1
54.240.220.0/22,eu-west-1,AMAZON,eu-west-1
72.242.0.0/15,ap-east-2,AMAZON,ap-east-2
99.77.28.0/22,eu-south-2,AMAZON,eu-south-2
120.232.236.128/26,GLOBAL,AMAZON,GLOBAL
150.222.4.0/24,eu-central-1,AMAZON,eu-central-1
198.41.99.0/24,us-east-1,AMAZON,us-east-1-dfw-2
216.198.192.0/24,ap-northeast-1,AMAZON,ap-northeast-1
3.2.88.0/24,ap-southeast-7,AMAZON,ap-southeast-7
3.4.12.42/32,us-west-2,AMAZON,us-west-2
13.248.69.0/24,ap-northeast-1,AMAZON,ap-northeast-1
15.230.9.14/31,eu-west-2,AMAZON,eu-west-2
52.18.0.0/15,eu-west-1,AMAZON,eu-west-1
52.93.76.0/24,us-east-1,AMAZON,us-east-1
52.93.91.99/32,us-east-1,AMAZON,us-east-1
52.93.127.98/32,cn-northwest-1,AMAZON,cn-northwest-1
52.93.178.171/32,us-west-1,AMAZON,us-west-1
52.94.19.0/24,ap-northeast-3,AMAZON,ap-northeast-3
54.222.68.0/23,cn-north-1,AMAZON,cn-north-1
54.239.1.112/28,me-south-1,AMAZON,me-south-1
54.239.52.0/23,ap-northeast-1,AMAZON,ap-northeast-1
104.153.113.0/24,us-west-2,AMAZON,us-west-2
107.176.0.0/15,cn-north-1,AMAZON,cn-north-1
150.222.29.0/24,eu-west-2,AMAZON,eu-west-2
150.222.129.0/24,eu-central-1,AMAZON,eu-central-1
150.247.41.0/24,ap-south-1,AMAZON,ap-south-1
175.41.192.0/18,ap-northeast-1,AMAZON,ap-northeast-1
192.43.175.0/24,us-east-1,AMAZON,us-east-1
205.251.228.0/22,us-west-1,AMAZON,us-west-1
15.230.195.0/24,eu-west-1,AMAZON,eu-west-1
15.248.48.0/21,il-central-1,AMAZON,il-central-1
52.93.70.40/29,us-east-1,AMAZON,us-east-1
52.93.94.0/24,us-west-1,AMAZON,us-west-1
52.93.152.194/32,eu-west-2,AMAZON,eu-west-2
52.94.250.128/28,ap-east-2,AMAZON,ap-east-2
54.239.0.32/28,us-west-2,AMAZON,us-west-2
80.126.0.0/24,eu-north-1,AMAZON,eu-north-1
99.151.144.0/21,ap-northeast-2,AMAZON,ap-northeast-2
100.48.0.0/12,us-east-1,AMAZON,us-east-1
104.255.59.81/32,ap-northeast-1,AMAZON,ap-northeast-1
108.166.244.19/32,us-east-2,AMAZON,us-east-2
208.78.134.0/24,us-west-1,AMAZON,us-west-1
15.230.15.16/32,eu-central-1,AMAZON,eu-central-1
15.230.39.172/31,us-east-2,AMAZON,us-east-2
15.230.205.0/24,us-east-1,AMAZON,us-east-1
16.54.0.0/15,ca-central-1,AMAZON,ca-central-1
52.10.0.0/15,us-west-2,AMAZON,us-west-2
52.82.164.0/22,cn-northwest-1,AMAZON,cn-northwest-1
52.93.127.184/32,us-east-1,AMAZON,us-east-1
52.93.178.149/32,us-west-1,AMAZON,us-west-1
52.223.192.0/18,GLOBAL,AMAZON,GLOBAL
54.240.230.0/23,us-west-2,AMAZON,us-west-2
75.79.0.0/16,us-gov-west-1,AMAZON,us-gov-west-1
100.24.0.0/13,us-east-1,AMAZON,us-east-1
104.255.59.125/32,ap-south-2,AMAZON,ap-south-2
151.148.34.0/24,eu-west-1,AMAZON,eu-west-1
13.248.76.0/24,mx-central-1,AMAZON,mx-central-1
15.230.39.6/31,us-east-2,AMAZON,us-east-2
15.230.176.0/24,eu-west-1,AMAZON,eu-west-1
15.248.40.0/22,us-west-2,AMAZON,us-west-2
52.93.127.149/32,ap-northeast-1,AMAZON,ap-northeast-1
52.144.208.64/26,eu-west-1,AMAZON,eu-west-1
99.78.172.0/24,eu-west-1,AMAZON,eu-west-1
108.166.244.21/32,us-east-2,AMAZON,us-east-2
136.18.34.0/24,ap-southeast-1,AMAZON,ap-southeast-1
139.56.30.0/23,us-east-1,AMAZON,us-east-1-wl1-dtw-wlz-1
150.222.136.0/24,us-west-2,AMAZON,us-west-2
150.222.152.96/32,eu-central-1,AMAZON,eu-central-1
150.222.168.35/32,eu-west-1,AMAZON,eu-west-1
1.178.11.0/24,ap-southeast-2,AMAZON,ap-southeast-2
3.2.69.0/24,ap-south-1,AMAZON,ap-south-1
3.4.4.0/24,us-west-2,AMAZON,us-west-2
3.33.128.0/17,GLOBAL,AMAZON,GLOBAL
15.230.15.36/31,eu-central-1,AMAZON,eu-central-1
15.230.15.78/31,eu-central-1,AMAZON,eu-central-1
15.230.121.0/31,me-south-1,AMAZON,me-south-1
15.230.209.0/24,ap-southeast-1,AMAZON,ap-southeast-1
15.251.0.4/32,us-west-1,AMAZON,us-west-1
35.54.48.0/23,ap-northeast-1,AMAZON,ap-northeast-1
45.34.0.0/15,eu-south-1,AMAZON,eu-south-1
52.46.249.0/24,us-west-2,AMAZON,us-west-2
52.93.84.163/32,us-east-1,AMAZON,us-east-1
52.93.84.198/32,us-east-1,AMAZON,us-east-1
52.93.88.197/32,us-east-1,AMAZON,us-east-1
52.93.127.220/32,us-east-1,AMAZON,us-east-1
52.93.199.109/32,us-east-2,AMAZON,us-east-2
52.144.216.0/31,eu-north-1,AMAZON,eu-north-1
54.239.1.0/28,ca-central-1,AMAZON,ca-central-1
56.96.0.0/16,ap-southeast-4,AMAZON,ap-southeast-4
99.77.237.0/24,ap-southeast-3,AMAZON,ap-southeast-3
99.150.64.0/21,eu-north-1,AMAZON,eu-north-1
150.222.34.0/24,us-east-1,AMAZON,us-east-1
150.222.152.100/32,eu-central-1,AMAZON,eu-central-1
162.213.233.0/24,eu-west-1,AMAZON,eu-west-1
199.9.248.0/21,GLOBAL,AMAZON,GLOBAL
1.178.4.0/24,us-east-1,AMAZON,us-east-1
3.3.32.0/23,us-east-1,AMAZON,us-east-1
3.4.12.26/32,ap-southeast-1,AMAZON,ap-southeast-1
13.248.101.0/24,eu-west-2,AMAZON,eu-west-2
15.128.0.0/16,ap-northeast-1,AMAZON,ap-northeast-1
15.193.152.0/22,eu-central-1,AMAZON,eu-central-1
15.230.39.84/31,us-east-2,AMAZON,us-east-2
15.230.39.190/31,us-east-2,AMAZON,us-east-2
15.230.161.0/24,ap-northeast-1,AMAZON,ap-northeast-1
52.93.91.97/32,us-east-1,AMAZON,us-east-1
52.93.91.107/32,us-east-1,AMAZON,us-east-1
52.93.199.98/32,us-east-2,AMAZON,us-east-2
52.93.229.101/32,eu-west-2,AMAZON,eu-west-2
52.95.255.0/28,sa-east-1,AMAZON,sa-east-1
54.176.0.0/15,us-west-1,AMAZON,us-west-1
54.246.0.0/16,eu-west-1,AMAZON,eu-west-1
64.252.112.0/24,ap-northeast-1,AMAZON,ap-northeast-1
96.0.152.0/21,us-east-1,AMAZON,us-east-1-scl-1
96.0.176.0/22,ap-southeast-1,AMAZON,ap-southeast-1-sggov-sin-1a
99.83.72.0/22,ap-south-1,AMAZON,ap-south-1
108.166.244.60/32,us-east-2,AMAZON,us-east-2
142.4.180.0/24,ap-south-1,AMAZON,ap-south-1
150.222.51.32/27,sa-east-1,AMAZON,sa-east-1
150.222.144.34/32,eu-central-1,AMAZON,eu-central-1
3.2.84.0/24,eu-west-3,AMAZON,eu-west-3
15.230.4.152/31,ap-southeast-1,AMAZON,ap-southeast-1
15.230.15.66/31,eu-central-1,AMAZON,eu-central-1
15.230.107.2/31,ap-southeast-2,AMAZON,ap-southeast-2
15.230.169.2/32,us-east-1,AMAZON,us-east-1
16.162.0.0/15,ap-east-1,AMAZON,ap-east-1
18.99.112.0/20,us-gov-east-1,AMAZON,us-gov-east-1
52.93.23.0/24,eu-central-1,AMAZON,eu-central-1
52.93.127.168/32,us-east-1,AMAZON,us-east-1
52.119.184.0/22,ap-southeast-1,AMAZON,ap-southeast-1
52.144.211.194/31,eu-west-2,AMAZON,eu-west-2
54.239.104.0/23,us-east-1,AMAZON,us-east-1
54.240.236.86/32,eu-south-1,AMAZON,eu-south-1
96.0.130.0/24,ap-southeast-1,AMAZON,ap-southeast-1-sggov-sin-1b
99.77.16.0/21,me-central-1,AMAZON,me-central-1
99.83.103.0/24,eu-central-1,AMAZON,eu-central-1
104.255.56.0/32,us-east-1,AMAZON,us-east-1
108.166.244.34/32,us-east-2,AMAZON,us-east-2
161.188.112.0/22,us-east-1,AMAZON,us-east-1-foe-wlz-1
204.246.176.0/20,GLOBAL,AMAZON,GLOBAL
15.181.32.0/21,us-east-1,AMAZON,us-east-1-chi-1
15.181.116.0/22,us-west-2,AMAZON,us-west-2-phx-1
15.197.24.0/22,GLOBAL,AMAZON,GLOBAL
15.230.15.34/31,eu-central-1,AMAZON,eu-central-1
15.230.43.0/24,eu-west-2,AMAZON,eu-west-2
35.71.106.0/24,sa-east-1,AMAZON,sa-east-1
40.38.0.0/16,us-gov-west-1,AMAZON,us-gov-west-1
52.93.58.0/24,eu-west-1,AMAZON,eu-west-1
52.93.127.152/32,eu-north-1,AMAZON,eu-north-1
52.93.178.208/32,us-west-1,AMAZON,us-west-1
52.219.196.0/22,ap-northeast-1,AMAZON,ap-northeast-1
54.54.0.0/16,ap-east-2,AMAZON,ap-east-2
54.222.96.0/22,cn-north-1,AMAZON,cn-north-1
65.8.0.0/16,GLOBAL,AMAZON,GLOBAL
108.166.244.5/32,us-east-2,AMAZON,us-east-2
108.166.244.32/32,us-east-2,AMAZON,us-east-2
150.222.54.224/27,ap-southeast-6,AMAZON,ap-southeast-6
150.222.182.17/32,us-west-2,AMAZON,us-west-2
15.177.93.0/24,me-central-1,AMAZON,me-central-1
15.181.243.0/24,us-east-1,AMAZON,us-east-1-phl-1
15.190.240.0/22,ap-southeast-6,AMAZON,ap-southeast-6
15.230.15.144/31,eu-central-1,AMAZON,eu-central-1
15.230.23.0/24,ap-southeast-2,AMAZON,ap-southeast-2
15.230.39.142/31,us-east-2,AMAZON,us-east-2
40.238.0.0/16,ap-southeast-2,AMAZON,ap-southeast-2
52.93.178.172/32,us-west-1,AMAZON,us-west-1
52.93.178.225/32,us-west-1,AMAZON,us-west-1
52.94.20.0/24,ap-south-1,AMAZON,ap-south-1
54.240.236.37/32,eu-south-1,AMAZON,eu-south-1
99.77.189.0/24,GLOBAL,AMAZON,GLOBAL
136.8.0.0/15,us-west-1,AMAZON,us-west-1
3.5.232.0/22,sa-east-1,AMAZON,sa-east-1
3.28.0.0/15,me-central-1,AMAZON,me-central-1
13.150.0.0/15,ap-southeast-1,AMAZON,ap-southeast-1
15.230.61.0/24,eu-west-1,AMAZON,eu-west-1
15.230.88.0/24,us-west-1,AMAZON,us-west-1
15.230.147.0/24,us-east-1,AMAZON,us-east-1
16.187.0.0/16,ap-northeast-2,AMAZON,ap-northeast-2
51.16.0.0/15,il-central-1,AMAZON,il-central-1
52.93.88.165/32,us-east-1,AMAZON,us-east-1
52.93.153.98/32,eu-west-2,AMAZON,eu-west-2
52.93.178.190/32,us-west-1,AMAZON,us-west-1
52.144.230.210/31,ap-southeast-1,AMAZON,ap-southeast-1
54.79.0.0/16,ap-southeast-2,AMAZON,ap-southeast-2
54.240.236.42/32,eu-south-1,AMAZON,eu-south-1
54.251.0.0/16,ap-southeast-1,AMAZON,ap-southeast-1
104.255.59.86/32,ap-south-1,AMAZON,ap-south-1
150.222.206.0/24,us-east-1,AMAZON,us-east-1
209.54.176.0/21,us-east-1,AMAZON,us-east-1
3.4.15.80/29,eu-central-1,AMAZON,eu-central-1
3.128.0.0/15,us-east-2,AMAZON,us-east-2
13.248.107.0/24,ap-southeast-1,AMAZON,ap-southeast-1
15.230.4.128/32,ap-southeast-1,AMAZON,ap-southeast-1
15.230.39.70/31,us-east-2,AMAZON,us-east-2
15.230.39.232/31,us-east-2,AMAZON,us-east-2
15.230.57.0/24,us-east-1,AMAZON,us-east-1
18.254.0.0/16,us-gov-east-1,AMAZON,us-gov-east-1
23.254.16.0/21,me-west-1,AMAZON,me-west-1
31.220.220.0/22,us-east-1,AMAZON,us-east-1
35.96.3.0/24,us-west-2,AMAZON,us-west-2
52.93.90.194/32,us-east-1,AMAZON,us-east-1
52.93.229.133/32,eu-west-2,AMAZON,eu-west-2
52.94.240.0/22,us-east-1,AMAZON,us-east-1
52.144.210.64/26,eu-west-3,AMAZON,eu-west-3
64.252.105.0/24,ap-southeast-1,AMAZON,ap-southeast-1
88.106.0.0/15,sa-east-1,AMAZON,sa-east-1
96.0.92.0/23,us-east-1,AMAZON,us-east-1-chi-1
150.222.15.125/32,us-east-1,AMAZON,us-east-1
150.222.138.0/24,us-east-1,AMAZON,us-east-1
150.222.234.2/32,us-west-1,AMAZON,us-west-1
216.244.14.0/23,eu-central-1,AMAZON,eu-central-1
1.178.5.0/24,us-east-1,AMAZON,us-east-1
3.4.12.17/32,ap-southeast-2,AMAZON,ap-southeast-2
3.4.24.0/21,us-gov-east-1,AMAZON,us-gov-east-1
15.220.224.0/23,us-west-2,AMAZON,us-west-2-pdx-1
15.230.30.0/24,eu-west-1,AMAZON,eu-west-1
15.230.64.128/26,ap-southeast-3,AMAZON,ap-southeast-3
15.230.84.0/24,eu-west-1,AMAZON,eu-west-1
16.194.0.0/16,eu-north-1,AMAZON,eu-north-1
43.193.64.0/24,cn-northwest-1,AMAZON,cn-northwest-1
51.0.28.0/24,eusc-de-east-1,AMAZON,eusc-de-east-1
52.93.126.134/32,eu-central-1,AMAZON,eu-central-1
52.144.212.64/26,eu-west-1,AMAZON,eu-west-1
54.207.0.0/16,sa-east-1,AMAZON,sa-east-1
65.9.0.0/17,GLOBAL,AMAZON,GLOBAL
69.107.6.112/29,us-west-1,AMAZON,us-west-1
99.77.145.0/24,ap-south-1,AMAZON,ap-south-1
99.150.96.0/21,ap-northeast-3,AMAZON,ap-northeast-3
104.255.57.168/32,us-east-2,AMAZON,us-east-2
108.138.0.0/15,GLOBAL,AMAZON,GLOBAL
120.253.241.160/27,GLOBAL,AMAZON,GLOBAL
150.222.39.64/26,us-west-2,AMAZON,us-west-2
150.222.43.192/27,ca-central-1,AMAZON,ca-central-1
150.222.234.120/31,us-west-1,AMAZON,us-west-1
3.102.0.0/15,ap-southeast-6,AMAZON,ap-southeast-6
15.190.48.0/20,ca-west-1,AMAZON,ca-west-1
15.197.20.0/22,GLOBAL,AMAZON,GLOBAL
15.230.104.0/24,ap-south-1,AMAZON,ap-south-1
35.71.105.0/24,eu-central-1,AMAZON,eu-central-1
52.28.0.0/16,eu-central-1,AMAZON,eu-central-1
52.46.166.0/23,GLOBAL,AMAZON,GLOBAL
52.46.176.0/22,us-gov-west-1,AMAZON,us-gov-west-1
52.93.32.183/32,ap-southeast-2,AMAZON,ap-southeast-2
52.93.178.235/32,us-west-1,AMAZON,us-west-1
76.223.170.48/28,mx-central-1,AMAZON,mx-central-1
99.87.8.0/21,ap-south-2,AMAZON,ap-south-2
108.166.244.22/32,us-east-2,AMAZON,us-east-2
150.222.24.68/32,us-east-1,AMAZON,us-east-1
151.148.16.5/32,us-west-1,AMAZON,us-west-1
161.193.128.0/18,ca-central-1,AMAZON,ca-central-1
173.83.192.0/22,us-east-2,AMAZON,us-east-2
15.230.4.131/32,ap-southeast-1,AMAZON,ap-southeast-1
40.166.0.0/16,us-west-1,AMAZON,us-west-1
52.93.127.103/32,cn-northwest-1,AMAZON,cn-northwest-1
52.93.178.163/32,us-west-1,AMAZON,us-west-1
