extension_id,publisher_id,extension_name,metadata_comment,metadata_severity,metadata_category,metadata_source,metadata_reference,metadata_status,removal_date,source_reason,last_updated_utc,merged_sources
DavidAsh.dcbox-vs,DavidAsh,dcbox-vs,Removed from VS Marketplace: Malware.,critical,malware,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2025-10-30,Malware,2026-05-06T13:57:50+00:00,microsoft_removed_packages
DavidAsh.gruvbox-vs,DavidAsh,gruvbox-vs,Removed from VS Marketplace: Malware.,critical,malware,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2025-10-30,Malware,2026-05-06T13:57:50+00:00,microsoft_removed_packages
DavidAsh.tr-lang-pack,DavidAsh,tr-lang-pack,Removed from VS Marketplace: Malware.,critical,malware,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2025-10-30,Malware,2026-05-06T13:57:50+00:00,microsoft_removed_packages
densy-little-studio.wonder-for-vscode-icons,densy-little-studio,wonder-for-vscode-icons,compromised - glassworm supply chain attack,critical,malware,static_list,https://socket.dev/blog/open-vsx-transitive-glassworm-campaign,listed_static,,,2026-05-06T13:57:50+00:00,static_list
dep-labs-studio.dep-proffesinal-extension,dep-labs-studio,dep-proffesinal-extension,compromised - glassworm supply chain attack,critical,malware,static_list,https://socket.dev/blog/open-vsx-transitive-glassworm-campaign,listed_static,,,2026-05-06T13:57:50+00:00,static_list
dev-studio-sense.php-comp-tools-vscode,dev-studio-sense,php-comp-tools-vscode,compromised - glassworm supply chain attack,critical,malware,static_list,https://socket.dev/blog/open-vsx-transitive-glassworm-campaign,listed_static,,,2026-05-06T13:57:50+00:00,static_list
devcodaro.codaro-pro,devcodaro,codaro-pro,Removed from VS Marketplace: Malware.,critical,malware,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2025-12-10,Malware,2026-05-06T13:57:50+00:00,microsoft_removed_packages
devmidu-studio.svg-better-extension,devmidu-studio,svg-better-extension,compromised - glassworm supply chain attack,critical,malware,static_list,https://socket.dev/blog/open-vsx-transitive-glassworm-campaign,listed_static,,,2026-05-06T13:57:50+00:00,static_list
devokai.codesleep,devokai,codesleep,Removed from VS Marketplace: Malware.,critical,malware,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2026-01-08,Malware,2026-05-06T13:57:50+00:00,microsoft_removed_packages
devokaicode.codesleepai,devokaicode,codesleepai,Removed from VS Marketplace: Malware.,critical,malware,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2026-02-19,Malware,2026-05-06T13:57:50+00:00,microsoft_removed_packages
devokaicode.cosave,devokaicode,cosave,Removed from VS Marketplace: Malware.,critical,malware,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2026-02-19,Malware,2026-05-06T13:57:50+00:00,microsoft_removed_packages
dfadhel.vscodepython,dfadhel,vscodepython,Removed from VS Marketplace: Malware.,critical,malware,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2025-11-20,Malware,2026-05-06T13:57:50+00:00,microsoft_removed_packages
dingdao-opensource.pwa-kit-studio,dingdao-opensource,pwa-kit-studio,Removed from VS Marketplace: Malware.,critical,malware,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2026-01-05,Malware,2026-05-06T13:57:50+00:00,microsoft_removed_packages
discord-inc.discord-rich-presence-rpc,discord-inc,discord-rich-presence-rpc,Removed from VS Marketplace: Malware.,critical,malware,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2025-04-07,Malware,2026-05-06T13:57:50+00:00,microsoft_removed_packages
dontdownloadthis.dontdownloadthis,dontdownloadthis,dontdownloadthis,Removed from VS Marketplace: Malware.,critical,malware,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2025-09-26,Malware,2026-05-06T13:57:50+00:00,microsoft_removed_packages
dopbop-studio.vscode-tailwindcss-extension-toolkit,dopbop-studio,vscode-tailwindcss-extension-toolkit,compromised - glassworm supply chain attack,critical,malware,"microsoft_removed_packages,static_list",https://socket.dev/blog/open-vsx-transitive-glassworm-campaign,"removed_marketplace,listed_static",2026-03-03,Impersonation,2026-05-06T13:57:50+00:00,"microsoft_removed_packages,static_list"
DotRush.dotrushV2-0,DotRush,dotrushV2-0,Removed from VS Marketplace: Malware.,critical,malware,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2025-12-13,Malware,2026-05-06T13:57:50+00:00,microsoft_removed_packages
draconzal.phpstan-easy-hub,draconzal,phpstan-easy-hub,sleeper extension - glassworm supply chain,critical,malware,static_list,https://socket.dev/blog/73-open-vsx-sleeper-extensions-glassworm,listed_static,,,2026-05-06T13:57:50+00:00,static_list
dranaven.flask-live-craft,dranaven,flask-live-craft,sleeper extension - glassworm supply chain,critical,malware,static_list,https://socket.dev/blog/73-open-vsx-sleeper-extensions-glassworm,listed_static,,,2026-05-06T13:57:50+00:00,static_list
drovenko.data-live-suite,drovenko,data-live-suite,sleeper extension - glassworm supply chain,critical,malware,static_list,https://socket.dev/blog/73-open-vsx-sleeper-extensions-glassworm,listed_static,,,2026-05-06T13:57:50+00:00,static_list
eamodas.shiny-vscode,eamodas,shiny-vscode,Removed from VS Marketplace: Malware.,critical,malware,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2025-12-02,Malware,2026-05-06T13:57:50+00:00,microsoft_removed_packages
EchelonStudios.blockchain-language-support,EchelonStudios,blockchain-language-support,Removed from VS Marketplace: Malware.,critical,malware,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2025-09-03,Malware,2026-05-06T13:57:50+00:00,microsoft_removed_packages
EfferSmart.code-studio-pro,EfferSmart,code-studio-pro,Removed from VS Marketplace: Malware.,critical,malware,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2025-12-15,Malware,2026-05-06T13:57:50+00:00,microsoft_removed_packages
EfferSmart.qoodo-ai,EfferSmart,qoodo-ai,Removed from VS Marketplace: Malware.,critical,malware,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2025-12-15,Malware,2026-05-06T13:57:50+00:00,microsoft_removed_packages
EffetMer.darkgpt,EffetMer,darkgpt,Removed from VS Marketplace: Malware.,critical,malware,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2025-12-10,Malware,2026-05-06T13:57:50+00:00,microsoft_removed_packages
EHooley.solibity-lang,EHooley,solibity-lang,Removed from VS Marketplace: Malware.,critical,malware,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2025-05-02,Malware,2026-05-06T13:57:50+00:00,microsoft_removed_packages
EladNahman.Super-Cool-Extension,EladNahman,Super-Cool-Extension,Removed from VS Marketplace: Malware.,critical,malware,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2026-02-13,Malware,2026-05-06T13:57:50+00:00,microsoft_removed_packages
EllisonBrett.givingblankies,EllisonBrett,givingblankies,Removed from VS Marketplace: Malware.,critical,malware,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2025-08-20,Malware,2026-05-06T13:57:50+00:00,microsoft_removed_packages
emotionkyoseparate.turkish-language-pack,emotionkyoseparate,turkish-language-pack,sleeper extension - glassworm supply chain,critical,malware,static_list,https://socket.dev/blog/73-open-vsx-sleeper-extensions-glassworm,listed_static,,,2026-05-06T13:57:50+00:00,static_list
epichipporedeem.prettier-eslint-formatter,epichipporedeem,prettier-eslint-formatter,sleeper extension - glassworm supply chain,critical,malware,static_list,https://socket.dev/blog/73-open-vsx-sleeper-extensions-glassworm,listed_static,,,2026-05-06T13:57:50+00:00,static_list
ErickChandra.socratic-code-hinter,ErickChandra,socratic-code-hinter,Removed from VS Marketplace: Malware.,critical,malware,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2025-03-26,Malware,2026-05-06T13:57:50+00:00,microsoft_removed_packages
EricWrite.dsafsadas,EricWrite,dsafsadas,Removed from VS Marketplace: Malware.,critical,malware,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2025-10-24,Malware,2026-05-06T13:57:50+00:00,microsoft_removed_packages
errlenscre.error-lens-finder-ex,errlenscre,error-lens-finder-ex,compromised - glassworm supply chain attack,critical,malware,static_list,https://socket.dev/blog/open-vsx-transitive-glassworm-campaign,listed_static,,,2026-05-06T13:57:50+00:00,static_list
esonhugh.weaponized,esonhugh,weaponized,Removed from VS Marketplace: Malware.,critical,malware,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2025-09-17,Malware,2026-05-06T13:57:50+00:00,microsoft_removed_packages
ethanielliu.audit-helper,ethanielliu,audit-helper,Removed from VS Marketplace: Malware.,critical,malware,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2025-02-26,Malware,2026-05-06T13:57:50+00:00,microsoft_removed_packages
ethcompiler.among-eth,ethcompiler,among-eth,Removed from VS Marketplace: Malware.,critical,malware,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2025-05-10,Malware,2026-05-06T13:57:50+00:00,microsoft_removed_packages
EtherFoundation.vs-ranket,EtherFoundation,vs-ranket,Removed from VS Marketplace: Malware.,critical,malware,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2025-06-22,Malware,2026-05-06T13:57:50+00:00,microsoft_removed_packages
ethers.ethersfoundry,ethers,ethersfoundry,Removed from VS Marketplace: Malware.,critical,malware,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2025-12-12,Malware,2026-05-06T13:57:50+00:00,microsoft_removed_packages
EthersFoundation.bogitiy,EthersFoundation,bogitiy,Removed from VS Marketplace: Malware.,critical,malware,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2025-06-28,Malware,2026-05-06T13:57:50+00:00,microsoft_removed_packages
ETHFoundry.etherfoundrys,ETHFoundry,etherfoundrys,Removed from VS Marketplace: Malware.,critical,malware,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2025-08-11,Malware,2026-05-06T13:57:50+00:00,microsoft_removed_packages
evaera-rbx.vscode-rojo-rbx,evaera-rbx,vscode-rojo-rbx,Removed from VS Marketplace: Malware.,critical,malware,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2025-04-07,Malware,2026-05-06T13:57:50+00:00,microsoft_removed_packages
Expressjs.expressjs-session,Expressjs,expressjs-session,Removed from VS Marketplace: Malware.,critical,malware,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2025-06-05,Malware,2026-05-06T13:57:50+00:00,microsoft_removed_packages
exss-studio.yaml-professional-extension,exss-studio,yaml-professional-extension,compromised - glassworm supply chain attack,critical,malware,static_list,https://socket.dev/blog/open-vsx-transitive-glassworm-campaign,listed_static,,,2026-05-06T13:57:50+00:00,static_list
Extensions-A.wow1language,Extensions-A,wow1language,Removed from VS Marketplace: Malware.,critical,malware,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2025-10-29,Malware,2026-05-06T13:57:50+00:00,microsoft_removed_packages
Extensions-Genre.bold-start,Extensions-Genre,bold-start,Removed from VS Marketplace: Malware.,critical,malware,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2025-09-28,Malware,2026-05-06T13:57:50+00:00,microsoft_removed_packages
Extensions-Topic.bulgarian,Extensions-Topic,bulgarian,Removed from VS Marketplace: Malware.,critical,malware,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2025-10-07,Malware,2026-05-06T13:57:50+00:00,microsoft_removed_packages
Extensions-Topic.coffeescript,Extensions-Topic,coffeescript,Removed from VS Marketplace: Malware.,critical,malware,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2025-10-07,Malware,2026-05-06T13:57:50+00:00,microsoft_removed_packages
Extensions-Topic.german,Extensions-Topic,german,Removed from VS Marketplace: Malware.,critical,malware,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2025-10-07,Malware,2026-05-06T13:57:50+00:00,microsoft_removed_packages
Extensions-Topic.italian,Extensions-Topic,italian,Removed from VS Marketplace: Malware.,critical,malware,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2025-10-07,Malware,2026-05-06T13:57:50+00:00,microsoft_removed_packages
Extensions-Topic.korean,Extensions-Topic,korean,Removed from VS Marketplace: Malware.,critical,malware,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2025-10-07,Malware,2026-05-06T13:57:50+00:00,microsoft_removed_packages
Extensions-Topic.polish,Extensions-Topic,polish,Removed from VS Marketplace: Malware.,critical,malware,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2025-10-07,Malware,2026-05-06T13:57:50+00:00,microsoft_removed_packages
Extensions-Topic.portugese,Extensions-Topic,portugese,Removed from VS Marketplace: Malware.,critical,malware,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2025-10-07,Malware,2026-05-06T13:57:50+00:00,microsoft_removed_packages
FaceCrypto.chocolatesnack,FaceCrypto,chocolatesnack,Removed from VS Marketplace: Malware.,critical,malware,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2025-05-17,Malware,2026-05-06T13:57:50+00:00,microsoft_removed_packages
faldenko.explorer-auto-hub,faldenko,explorer-auto-hub,sleeper extension - glassworm supply chain,critical,malware,static_list,https://socket.dev/blog/73-open-vsx-sleeper-extensions-glassworm,listed_static,,,2026-05-06T13:57:50+00:00,static_list
federicanc.dotenv-syntax-highlighting,federicanc,dotenv-syntax-highlighting,compromised - glassworm supply chain attack,critical,malware,static_list,https://socket.dev/blog/open-vsx-transitive-glassworm-campaign,listed_static,,,2026-05-06T13:57:50+00:00,static_list
